date,contract_month,roll_day,open,high,low,close,adjusted_open,adjusted_high,adjusted_low,adjusted_close,volume,open_interest
2021-05-18,202106,true,15471,16119,15431,16086,13211,13859,13171,13826,45462,62035
2021-05-19,202106,false,16084,16187,15924,16022,13824,13927,13664,13762,67846,70182
2021-05-20,202106,false,16078,16113,15854,15974,13818,13853,13594,13714,158770,71749
2021-05-21,202106,false,16222,16425,16072,16259,13962,14165,13812,13999,185232,71496
2021-05-24,202106,false,16079,16368,16069,16291,13819,14108,13809,14031,138416,74661
2021-05-25,202106,false,16463,16623,16425,16584,14203,14363,14165,14324,145492,72440
2021-05-26,202106,false,16616,16664,16504,16614,14356,14404,14244,14354,104686,72601
2021-05-27,202106,false,16593,16595,16219,16533,14333,14335,13959,14273,150465,69299
2021-05-28,202106,false,16731,16878,16673,16863,14471,14618,14413,14603,124240,72521
2021-05-31,202106,false,16891,17098,16884,17011,14631,14838,14624,14751,144649,70703
2021-06-01,202106,false,17050,17148,17015,17131,14790,14888,14755,14871,116773,73727
2021-06-02,202106,false,17171,17198,17016,17102,14911,14938,14756,14842,121046,72320
2021-06-03,202106,false,17253,17313,17147,17226,14993,15053,14887,14966,130148,73447
2021-06-04,202106,false,17051,17159,17025,17103,14791,14899,14765,14843,109068,75217
2021-06-07,202106,false,17212,17229,16719,17090,14952,14969,14459,14830,176148,72925
2021-06-08,202106,false,17190,17198,17030,17090,14930,14938,14770,14830,102605,72554
2021-06-09,202106,false,16997,17073,16889,16959,14737,14813,14629,14699,120368,73434
2021-06-10,202106,false,17035,17175,16992,17157,14775,14915,14732,14897,127407,71747
2021-06-11,202106,false,17189,17298,17189,17217,14929,15038,14929,14957,120701,53196
2021-06-15,202107,true,17190,17276,17158,17272,15055,15141,15023,15137,37834,53040
2021-06-16,202107,false,17185,17302,17178,17239,15050,15167,15043,15104,51936,66374
2021-06-17,202107,false,17070,17298,17039,17295,14935,15163,14904,15160,102114,74392
2021-06-18,202107,false,17315,17332,17212,17254,15180,15197,15077,15119,96349,71770
2021-06-21,202107,false,17048,17149,16891,16963,14913,15014,14756,14828,143363,75176
2021-06-22,202107,false,17155,17180,16988,17026,15020,15045,14853,14891,101124,72691
2021-06-23,202107,false,17100,17319,17059,17267,14965,15184,14924,15132,127143,76821
2021-06-24,202107,false,17298,17398,17261,17338,15163,15263,15126,15203,92809,76502
2021-06-25,202107,false,17438,17562,17377,17423,15303,15427,15242,15288,113764,72314
2021-06-28,202107,false,17484,17560,17398,17533,15349,15425,15263,15398,82055,73909
2021-06-29,202107,false,17595,17623,17451,17530,15460,15488,15316,15395,115306,73073
2021-06-30,202107,false,17610,17766,17583,17712,15475,15631,15448,15577,104462,76767
2021-07-01,202107,false,17678,17774,17555,17646,15543,15639,15420,15511,122682,73071
2021-07-02,202107,false,17651,17724,17588,17649,15516,15589,15453,15514,101454,72240
2021-07-05,202107,false,17755,17920,17742,17896,15620,15785,15607,15761,107714,76556
2021-07-06,202107,false,17956,17974,17858,17875,15821,15839,15723,15740,84492,74329
2021-07-07,202107,false,17821,17906,17715,17826,15686,15771,15580,15691,109544,72671
2021-07-08,202107,false,17876,17897,17694,17823,15741,15762,15559,15688,116445,72327
2021-07-09,202107,false,17662,17700,17526,17661,15527,15565,15391,15526,138093,71436
2021-07-12,202107,false,17848,17960,17770,17826,15713,15825,15635,15691,127781,71095
2021-07-13,202107,false,17958,18030,17824,17869,15823,15895,15689,15734,123418,73478
2021-07-14,202107,false,17846,17924,17748,17871,15711,15789,15613,15736,120033,69796
2021-07-15,202107,false,17919,18046,17868,18021,15784,15911,15733,15886,103184,70915
2021-07-16,202107,false,17826,17928,17772,17924,15691,15793,15637,15789,109949,67807
2021-07-19,202107,false,17717,17813,17647,17793,15582,15678,15512,15658,144969,45310
2021-07-20,202108,true,17454,17492,17263,17336,15541,15579,15350,15423,33283,53504
2021-07-21,202108,false,17405,17459,17185,17275,15492,15546,15272,15362,70145,68726
2021-07-22,202108,false,17441,17525,17347,17406,15528,15612,15434,15493,125712,70190
2021-07-23,202108,false,17486,17559,17380,17406,15573,15646,15467,15493,115875,70962
2021-07-26,202108,false,17473,17479,17197,17203,15560,15566,15284,15290,108704,73935
2021-07-27,202108,false,17322,17348,17153,17168,15409,15435,15240,15255,118319,72095
2021-07-28,202108,false,17062,17136,16733,16965,15149,15223,14820,15052,203426,69261
2021-07-29,202108,false,17136,17332,17068,17327,15223,15419,15155,15414,123218,69618
2021-07-30,202108,false,17285,17299,17126,17174,15372,15386,15213,15261,117560,67150
2021-08-02,202108,false,17313,17470,17160,17467,15400,15557,15247,15554,131605,69811
2021-08-03,202108,false,17426,17496,17361,17482,15513,15583,15448,15569,95199,69440
2021-08-04,202108,false,17491,17586,17464,17571,15578,15673,15551,15658,89232,71578
2021-08-05,202108,false,17570,17584,17520,17544,15657,15671,15607,15631,65647,70501
2021-08-06,202108,false,17555,17560,17353,17439,15642,15647,15440,15526,110731,67561
2021-08-09,202108,false,17438,17448,17235,17406,15525,15535,15322,15493,124689,67707
2021-08-10,202108,false,17396,17443,17259,17295,15483,15530,15346,15382,109191,68687
2021-08-11,202108,false,17217,17298,17078,17170,15304,15385,15165,15257,141084,69071
2021-08-12,202108,false,17207,17235,17125,17158,15294,15322,15212,15245,91671,67442
2021-08-13,202108,false,17185,17190,16934,16936,15272,15277,15021,15023,150070,68855
2021-08-16,202108,false,16829,16936,16750,16774,14916,15023,14837,14861,150977,47264
2021-08-17,202109,true,16726,16760,16465,16468,14923,14957,14662,14665,37027,55060
2021-08-18,202109,false,16313,16720,16300,16701,14510,14917,14497,14898,79695,68297
2021-08-19,202109,false,16611,16648,16256,16328,14808,14845,14453,14525,196641,72973
2021-08-20,202109,false,16297,16426,16145,16188,14494,14623,14342,14385,175910,71229
2021-08-23,202109,false,16427,16729,16393,16679,14624,14926,14590,14876,127852,73199
2021-08-24,202109,false,16822,16842,16717,16781,15019,15039,14914,14978,90436,73676
2021-08-25,202109,false,16794,16982,16785,16962,14991,15179,14982,15159,109545,76040
2021-08-26,202109,false,17103,17125,16882,16993,15300,15322,15079,15190,127120,71277
2021-08-27,202109,false,16940,17218,16908,17172,15137,15415,15105,15369,122558,72437
2021-08-30,202109,false,17249,17353,17206,17335,15446,15550,15403,15532,95679,73830
2021-08-31,202109,false,17276,17468,17144,17455,15473,15665,15341,15652,138468,77298
2021-09-01,202109,false,17408,17500,17363,17474,15605,15697,15560,15671,111022,78206
2021-09-02,202109,false,17434,17507,17266,17319,15631,15704,15463,15516,137473,73630
2021-09-03,202109,false,17442,17553,17370,17508,15639,15750,15567,15705,114430,75343
2021-09-06,202109,false,17440,17596,17425,17493,15637,15793,15622,15690,120721,73490
2021-09-07,202109,false,17522,17529,17337,17424,15719,15726,15534,15621,125371,70273
2021-09-08,202109,false,17395,17426,17163,17260,15592,15623,15360,15457,151809,69169
2021-09-09,202109,false,17142,17291,17084,17238,15339,15488,15281,15435,125037,67446
2021-09-10,202109,false,17300,17479,17284,17473,15497,15676,15481,15670,111079,66164
2021-09-13,202109,false,17434,17492,17356,17441,15631,15689,15553,15638,120401,47546
2021-09-14,202110,true,17433,17488,17366,17404,15688,15743,15621,15659,34691,50290
2021-09-15,202110,false,17382,17382,17228,17328,15637,15637,15483,15583,59596,59768
2021-09-16,202110,false,17337,17362,17191,17247,15592,15617,15446,15502,93340,64304
2021-09-17,202110,false,17256,17395,17165,17294,15511,15650,15420,15549,117752,65234
2021-09-22,202110,false,16835,16940,16751,16900,15090,15195,15006,15155,134553,64864
2021-09-23,202110,false,17020,17130,16985,17080,15275,15385,15240,15335,99807,67916
2021-09-24,202110,false,17191,17275,17170,17248,15446,15530,15425,15503,94226,70605
2021-09-27,202110,false,17247,17344,17222,17292,15502,15599,15477,15547,94562,72642
2021-09-28,202110,false,17182,17183,17042,17170,15437,15438,15297,15425,103595,70205
2021-09-29,202110,false,16926,16937,16760,16818,15181,15192,15015,15073,148685,72854
2021-09-30,202110,false,16803,16966,16704,16919,15058,15221,14959,15174,129398,73590
2021-10-01,202110,false,16800,16805,16415,16518,15055,15060,14670,14773,162836,74572
2021-10-04,202110,false,16588,16629,16313,16361,14843,14884,14568,14616,140802,73770
2021-10-05,202110,false,16240,16424,16107,16395,14495,14679,14362,14650,151416,70941
2021-10-06,202110,false,16470,16493,16265,16362,14725,14748,14520,14617,136018,69014
2021-10-07,202110,false,16521,16760,16519,16699,14776,15015,14774,14954,123808,72720
2021-10-08,202110,false,16740,16759,16591,16625,14995,15014,14846,14880,101077,71049
2021-10-12,202110,false,16485,16489,16285,16419,14740,14744,14540,14674,138434,70193
2021-10-13,202110,false,16520,16585,16318,16321,14775,14840,14573,14576,114897,68678
2021-10-14,202110,false,16496,16546,16354,16402,14751,14801,14609,14657,104604,68752
2021-10-15,202110,false,16654,16790,16570,16780,14909,15045,14825,15035,109050,67246
2021-10-18,202110,false,16800,16870,16705,16721,15055,15125,14960,14976,109628,47277
2021-10-19,202111,true,16780,16920,16758,16875,15063,15203,15041,15158,34604,50957
2021-10-20,202111,false,16921,16955,16855,16887,15204,15238,15138,15170,44313,61445
2021-10-21,202111,false,16879,17047,16812,16815,15162,15330,15095,15098,117754,67242
2021-10-22,202111,false,16877,16913,16770,16853,15160,15196,15053,15136,98819,67775
2021-10-25,202111,false,16788,16930,16731,16891,15071,15213,15014,15174,97221,68802
2021-10-26,202111,false,16975,17073,16948,17044,15258,15356,15231,15327,92092,72574
2021-10-27,202111,false,16944,17088,16928,17068,15227,15371,15211,15351,85950,72197
2021-10-28,202111,false,17013,17103,16984,17039,15296,15386,15267,15322,85288,71677
2021-10-29,202111,false,17061,17074,16858,16946,15344,15357,15141,15229,111444,71292
2021-11-01,202111,false,17040,17130,17028,17080,15323,15413,15311,15363,79806,72469
2021-11-02,202111,false,17167,17255,17004,17047,15450,15538,15287,15330,109134,74782
2021-11-03,202111,false,17081,17127,17040,17091,15364,15410,15323,15374,72076,72355
2021-11-04,202111,false,17269,17280,17050,17073,15552,15563,15333,15356,90112,72200
2021-11-05,202111,false,17150,17279,17106,17269,15433,15562,15389,15552,90064,74883
2021-11-08,202111,false,17256,17425,17251,17423,15539,15708,15534,15706,77522,76105
2021-11-09,202111,false,17499,17593,17480,17551,15782,15876,15763,15834,80924,73078
2021-11-10,202111,false,17550,17581,17496,17554,15833,15864,15779,15837,75931,71560
2021-11-11,202111,false,17430,17537,17395,17473,15713,15820,15678,15756,84466,69109
2021-11-12,202111,false,17570,17638,17491,17544,15853,15921,15774,15827,91259,66810
2021-11-15,202111,false,17615,17707,17603,17664,15898,15990,15886,15947,102421,48884
2021-11-16,202112,true,17629,17702,17629,17681,15929,16002,15929,15981,33418,55055
2021-11-17,202112,false,17710,17764,17661,17761,16010,16064,15961,16061,42223,67327
2021-11-18,202112,false,17769,17868,17763,17859,16069,16168,16063,16159,87837,74806
2021-11-19,202112,false,17919,17949,17813,17852,16219,16249,16113,16152,82761,73951
2021-11-22,202112,false,17790,17876,17787,17836,16090,16176,16087,16136,58435,76553
2021-11-23,202112,false,17765,17768,17638,17659,16065,16068,15938,15959,102784,76440
2021-11-24,202112,false,17604,17698,17593,17680,15904,15998,15893,15980,76818,76466
2021-11-25,202112,false,17688,17715,17600,17673,15988,16015,15900,15973,66753,76295
2021-11-26,202112,false,17530,17572,17307,17342,15830,15872,15607,15642,129988,77385
2021-11-29,202112,false,17243,17416,17184,17311,15543,15716,15484,15611,120115,74971
2021-11-30,202112,false,17428,17537,17312,17330,15728,15837,15612,15630,111906,76115
2021-12-01,202112,false,17350,17617,17333,17584,15650,15917,15633,15884,103548,78139
2021-12-02,202112,false,17570,17709,17509,17704,15870,16009,15809,16004,108997,74555
2021-12-03,202112,false,17696,17745,17621,17706,15996,16045,15921,16006,79145,74005
2021-12-06,202112,false,17619,17736,17527,17692,15919,16036,15827,15992,91121,77421
2021-12-07,202112,false,17677,17799,17586,17795,15977,16099,15886,16095,94771,75429
2021-12-08,202112,false,17945,17988,17840,17853,16245,16288,16140,16153,94293,71974
2021-12-09,202112,false,17886,17946,17812,17910,16186,16246,16112,16210,79412,71284
2021-12-10,202112,false,17808,17874,17765,17818,16108,16174,16065,16118,73341,69691
2021-12-13,202112,false,17912,17944,17743,17753,16212,16244,16043,16053,102639,46975
2021-12-14,202201,true,17626,17651,17510,17543,15985,16010,15869,15902,38004,59283
2021-12-15,202201,false,17491,17604,17482,17598,15850,15963,15841,15957,42843,70527
2021-12-16,202201,false,17765,17809,17671,17804,16124,16168,16030,16163,84101,75137
2021-12-17,202201,false,17716,17798,17703,17785,16075,16157,16062,16144,78566,75660
2021-12-20,202201,false,17720,17748,17564,17582,16079,16107,15923,15941,103831,77202
2021-12-21,202201,false,17660,17829,17624,17796,16019,16188,15983,16155,87917,79325
2021-12-22,202201,false,17847,17852,17783,17832,16206,16211,16142,16191,54102,76180
2021-12-23,202201,false,17935,17983,17903,17951,16294,16342,16262,16310,66061,77619
2021-12-24,202201,false,18014,18035,17946,17957,16373,16394,16305,16316,50035,78375
2021-12-27,202201,false,17982,18099,17967,18070,16341,16458,16326,16429,58096,82254
2021-12-28,202201,false,18115,18209,18105,18206,16474,16568,16464,16565,60973,83894
2021-12-29,202201,false,18195,18289,18188,18274,16554,16648,16547,16633,57011,84978
2021-12-30,202201,false,18242,18265,18177,18209,16601,16624,16536,16568,56933,82321
2022-01-03,202201,false,18288,18389,18203,18272,16647,16748,16562,16631,96972,82046
2022-01-04,202201,false,18361,18522,18359,18514,16720,16881,16718,16873,90796,84180
2022-01-05,202201,false,18480,18546,18438,18480,16839,16905,16797,16839,82044,83973
2022-01-06,202201,false,18345,18419,18238,18337,16704,16778,16597,16696,119801,80441
2022-01-07,202201,false,18459,18478,18115,18146,16818,16837,16474,16505,137788,77829
2022-01-10,202201,false,18075,18264,18022,18260,16434,16623,16381,16619,96625,77007
2022-01-11,202201,false,18200,18295,18102,18279,16559,16654,16461,16638,119585,75284
2022-01-12,202201,false,18403,18411,18271,18376,16762,16770,16630,16735,90837,72097
2022-01-13,202201,false,18433,18485,18364,18425,16792,16844,16723,16784,95326,71396
2022-01-14,202201,false,18549,18560,18220,18360,16908,16919,16579,16719,158202,64954
2022-01-17,202201,false,18417,18537,18387,18508,16776,16896,16746,16867,117616,50573
2022-01-18,202202,true,18460,18534,18308,18312,16857,16931,16705,16709,36908,57671
2022-01-19,202202,false,18258,18309,18141,18146,16655,16706,16538,16543,63239,70843
2022-01-20,202202,false,18203,18270,18081,18224,16600,16667,16478,16621,119191,74958
2022-01-21,202202,false,18026,18050,17836,17896,16423,16447,16233,16293,157754,78033
2022-01-24,202202,false,17736,17973,17703,17957,16133,16370,16100,16354,133779,75400
2022-01-25,202202,false,17790,17799,17578,17674,16187,16196,15975,16071,158896,77596
2022-01-26,202202,false,17683,17757,17607,17624,16080,16154,16004,16021,96254,73654
2022-02-07,202202,false,17797,17900,17693,17896,16194,16297,16090,16293,113464,74145
2022-02-08,202202,false,17960,18047,17922,17942,16357,16444,16319,16339,89700,73887
2022-02-09,202202,false,18068,18169,18050,18164,16465,16566,16447,16561,72278,74614
2022-02-10,202202,false,18230,18340,18133,18334,16627,16737,16530,16731,95136,72304
2022-02-11,202202,false,18202,18290,18182,18273,16599,16687,16579,16670,87617,68582
2022-02-14,202202,false,18099,18132,17934,17977,16496,16529,16331,16374,137955,45324
2022-02-15,202203,true,17880,18050,17840,17920,16312,16482,16272,16352,34037,53042
2022-02-16,202203,false,18168,18219,18110,18215,16600,16651,16542,16647,52439,66213
2022-02-17,202203,false,18269,18330,18168,18244,16701,16762,16600,16676,110179,71878
2022-02-18,202203,false,18065,18254,18039,18227,16497,16686,16471,16659,96351,75330
2022-02-21,202203,false,18001,18242,17970,18212,16433,16674,16402,16644,95874,74692
2022-02-22,202203,false,17990,18068,17773,17880,16422,16500,16205,16312,144406,72558
2022-02-23,202203,false,17954,18060,17936,18042,16386,16492,16368,16474,83991,71178
2022-02-24,202203,false,17811,17850,17506,17513,16243,16282,15938,15945,187058,76370
2022-02-25,202203,false,17660,17702,17513,17610,16092,16134,15945,16042,129514,71893
2022-03-01,202203,false,17756,17942,17692,17912,16188,16374,16124,16344,109687,74637
2022-03-02,202203,false,17788,17895,17758,17838,16220,16327,16190,16270,94806,73227
2022-03-03,202203,false,17942,17964,17865,17929,16374,16396,16297,16361,77058,71665
2022-03-04,202203,false,17608,17788,17522,17668,16040,16220,15954,16100,118785,71652
2022-03-07,202203,false,17362,17405,17051,17058,15794,15837,15483,15490,157085,73413
2022-03-08,202203,false,16840,17058,16695,16707,15272,15490,15127,15139,160675,67505
2022-03-09,202203,false,16890,17023,16865,16949,15322,15455,15297,15381,115509,63779
2022-03-10,202203,false,17301,17456,17269,17436,15733,15888,15701,15868,102545,61920
2022-03-11,202203,false,17372,17387,17170,17226,15804,15819,15602,15658,95875,57799
2022-03-14,202203,false,17289,17350,17150,17240,15721,15782,15582,15672,120161,40641
2022-03-15,202204,true,17167,17167,16813,16830,15654,15654,15300,15317,39526,56586
2022-03-16,202204,false,16984,17016,16757,16932,15471,15503,15244,15419,70598,64419
2022-03-17,202204,false,17339,17470,17262,17444,15826,15957,15749,15931,129146,72539
2022-03-18,202204,false,17441,17444,17295,17393,15928,15931,15782,15880,96826,71204
2022-03-21,202204,false,17442,17577,17439,17491,15929,16064,15926,15978,93353,74767
2022-03-22,202204,false,17536,17543,17453,17522,16023,16030,15940,16009,68446,74888
2022-03-23,202204,false,17644,17735,17610,17699,16131,16222,16097,16186,88805,79593
2022-03-24,202204,false,17570,17687,17548,17669,16057,16174,16035,16156,80125,76997
2022-03-25,202204,false,17720,17726,17591,17621,16207,16213,16078,16108,83085,74588
2022-03-28,202204,false,17512,17521,17304,17437,15999,16008,15791,15924,117571,69730
2022-03-29,202204,false,17560,17577,17484,17546,16047,16064,15971,16033,76398,72078
2022-03-30,202204,false,17671,17755,17658,17740,16158,16242,16145,16227,89839,76212
2022-03-31,202204,false,17747,17774,17623,17634,16234,16261,16110,16121,78029,73455
2022-04-01,202204,false,17466,17567,17414,17557,15953,16054,15901,16044,82047,72492
2022-04-06,202204,false,17439,17508,17327,17505,15926,15995,15814,15992,86927,72607
2022-04-07,202204,false,17333,17387,17123,17142,15820,15874,15610,15629,114893,74745
2022-04-08,202204,false,17200,17318,17169,17304,15687,15805,15656,15791,84229,72429
2022-04-11,202204,false,17222,17298,16976,17037,15709,15785,15463,15524,128637,72417
2022-04-12,202204,false,16960,17068,16906,17000,15447,15555,15393,15487,107948,71936
2022-04-13,202204,false,17080,17321,17071,17316,15567,15808,15558,15803,107841,72060
2022-04-14,202204,false,17349,17352,17251,17295,15836,15839,15738,15782,73517,67811
2022-04-15,202204,false,17102,17117,16960,16980,15589,15604,15447,15467,97455,65492
2022-04-18,202204,false,16908,16995,16813,16884,15395,15482,15300,15371,122230,47679
2022-04-19,202205,true,17016,17083,16953,16973,15534,15601,15471,15491,37328,55673
2022-04-20,202205,false,17018,17082,16951,17072,15536,15600,15469,15590,57285,67331
2022-04-21,202205,false,17180,17222,17090,17126,15698,15740,15608,15644,86180,70636
2022-04-22,202205,false,16862,16999,16823,16992,15380,15517,15341,15510,96385,73355
2022-04-25,202205,false,16686,16734,16508,16572,15204,15252,15026,15090,123324,74763
2022-04-26,202205,false,16648,16663,16533,16585,15166,15181,15051,15103,82214,74743
2022-04-27,202205,false,16221,16344,16160,16287,14739,14862,14678,14805,141144,76765
2022-04-28,202205,false,16317,16416,16220,16388,14835,14934,14738,14906,103728,78188
2022-04-29,202205,false,16555,16635,16495,16581,15073,15153,15013,15099,103887,75221
2022-05-03,202205,false,16487,16570,16434,16472,15005,15088,14952,14990,90193,74613
2022-05-04,202205,false,16505,16589,16489,16519,15023,15107,15007,15037,69459,76348
2022-05-05,202205,false,16753,16776,16645,16685,15271,15294,15163,15203,78883,77519
2022-05-06,202205,false,16310,16380,16266,16356,14828,14898,14784,14874,96310,81201
2022-05-09,202205,false,16156,16194,16015,16027,14674,14712,14533,14545,99474,83968
2022-05-10,202205,false,15809,16045,15730,16038,14327,14563,14248,14556,127562,81296
2022-05-11,202205,false,15989,16058,15907,16007,14507,14576,14425,14525,88276,79439
2022-05-12,202205,false,15801,15890,15608,15630,14319,14408,14126,14148,118642,80510
2022-05-13,202205,false,15777,15854,15743,15849,14295,14372,14261,14367,96199,76156
2022-05-16,202205,false,15996,16044,15847,15922,14514,14562,14365,14440,120555,52828
2022-05-17,202206,true,15916,16044,15916,16029,14480,14608,14480,14593,35728,57923
2022-05-18,202206,false,16138,16229,16104,16198,14702,14793,14668,14762,56362,73494
2022-05-19,202206,false,15871,15965,15820,15911,14435,14529,14384,14475,109266,77028
2022-05-20,202206,false,16069,16145,16013,16136,14633,14709,14577,14700,85765,80780
2022-05-23,202206,false,16220,16263,16076,16143,14784,14827,14640,14707,99214,78176
2022-05-24,202206,false,16131,16156,15914,15926,14695,14720,14478,14490,98160,79862
2022-05-25,202206,false,15996,16146,15968,16061,14560,14710,14532,14625,98499,82264
2022-05-26,202206,false,16153,16184,15928,15950,14717,14748,14492,14514,99211,83540
2022-05-27,202206,false,16110,16245,16100,16229,14674,14809,14664,14793,83346,86626
2022-05-30,202206,false,16400,16584,16391,16559,14964,15148,14955,15123,81262,87403
2022-05-31,202206,false,16492,16716,16460,16681,15056,15280,15024,15245,108041,93427
2022-06-01,202206,false,16647,16755,16592,16608,15211,15319,15156,15172,95150,94358
2022-06-02,202206,false,16536,16585,16471,16533,15100,15149,15035,15097,80160,93694
2022-06-06,202206,false,16590,16648,16463,16600,15154,15212,15027,15164,98914,91412
2022-06-07,202206,false,16520,16531,16406,16461,15084,15095,14970,15025,101451,86546
2022-06-08,202206,false,16560,16693,16555,16641,15124,15257,15119,15205,80944,90218
2022-06-09,202206,false,16573,16606,16524,16577,15137,15170,15088,15141,67567,86569
2022-06-10,202206,false,16380,16486,16350,16474,14944,15050,14914,15038,85493,84428
2022-06-13,202206,false,16115,16120,15993,16050,14679,14684,14557,14614,129042,63892
2022-06-14,202207,true,15500,15615,15415,15599,14517,14632,14432,14616,42649,68480
2022-06-15,202207,false,15600,15631,15500,15546,14617,14648,14517,14563,57993,78478
2022-06-16,202207,false,15751,15805,15382,15411,14768,14822,14399,14428,127119,87457
2022-06-17,202207,false,15196,15300,15137,15202,14213,14317,14154,14219,124040,93783
2022-06-20,202207,false,15182,15231,14966,15031,14199,14248,13983,14048,129690,99613
2022-06-21,202207,false,15164,15362,15115,15346,14181,14379,14132,14363,115396,98934
2022-06-22,202207,false,15316,15319,14984,15015,14333,14336,14001,14032,128332,99083
2022-06-23,202207,false,15059,15145,14804,14939,14076,14162,13821,13956,164479,98783
2022-06-24,202207,false,15006,15142,14959,15053,14023,14159,13976,14070,119812,96591
2022-06-27,202207,false,15205,15400,15201,15277,14222,14417,14218,14294,98695,97502
2022-06-28,202207,false,15299,15304,15096,15194,14316,14321,14113,14211,96034,96342
2022-06-29,202207,false,15020,15114,14980,15016,14037,14131,13997,14033,100640,96261
2022-06-30,202207,false,14931,14945,14610,14624,13948,13962,13627,13641,131995,101028
2022-07-01,202207,false,14656,14702,14128,14175,13673,13719,13145,13192,183609,98792
2022-07-04,202207,false,14236,14312,14025,14152,13253,13329,13042,13169,143173,97788
2022-07-05,202207,false,14350,14430,13975,14209,13367,13447,12992,13226,175274,94173
2022-07-06,202207,false,14213,14239,13858,13879,13230,13256,12875,12896,150712,91327
2022-07-07,202207,false,14068,14295,13832,14187,13085,13312,12849,13204,158050,85116
2022-07-08,202207,false,14390,14485,14264,14332,13407,13502,13281,13349,139319,80103
2022-07-11,202207,false,14467,14496,14229,14278,13484,13513,13246,13295,120320,76109
2022-07-12,202207,false,14157,14181,13850,13914,13174,13198,12867,12931,127127,79696
2022-07-13,202207,false,14240,14356,14203,14281,13257,13373,13220,13298,112460,75454
2022-07-14,202207,false,14237,14437,14122,14386,13254,13454,13139,13403,128248,72711
2022-07-15,202207,false,14422,14542,14333,14479,13439,13559,13350,13496,118876,66561
2022-07-18,202207,false,14577,14666,14535,14647,13594,13683,13552,13664,122938,48404
2022-07-19,202208,true,14429,14552,14402,14525,13599,13722,13572,13695,32478,48774
2022-07-20,202208,false,14717,14739,14562,14612,13887,13909,13732,13782,60910,60486
2022-07-21,202208,false,14600,14771,14573,14747,13770,13941,13743,13917,90902,65024
2022-07-22,202208,false,14796,14848,14725,14755,13966,14018,13895,13925,93026,64459
2022-07-25,202208,false,14750,14845,14688,14793,13920,14015,13858,13963,82637,65667
2022-07-26,202208,false,14755,14788,14650,14707,13925,13958,13820,13877,92221,64953
2022-07-27,202208,false,14670,14800,14615,14791,13840,13970,13785,13961,104597,66094
2022-07-28,202208,false,14922,14949,14786,14833,14092,14119,13956,14003,94963,67517
2022-07-29,202208,false,14936,14990,14870,14940,14106,14160,14040,14110,94106,68723
2022-08-01,202208,false,14921,14940,14804,14870,14091,14110,13974,14040,89819,68379
2022-08-02,202208,false,14767,14778,14589,14645,13937,13948,13759,13815,108928,70162
2022-08-03,202208,false,14627,14727,14594,14672,13797,13897,13764,13842,97984,68942
2022-08-04,202208,false,14686,14722,14461,14654,13856,13892,13631,13824,139696,72666
2022-08-05,202208,false,14780,15020,14777,15011,13950,14190,13947,14181,95193,77132
2022-08-08,202208,false,14937,14987,14888,14961,14107,14157,14058,14131,74401,71575
2022-08-09,202208,false,14894,15065,14853,15016,14064,14235,14023,14186,89703,72761
2022-08-10,202208,false,14874,14945,14832,14878,14044,14115,14002,14048,77738,70323
2022-08-11,202208,false,15115,15191,15093,15184,14285,14361,14263,14354,79733,70833
2022-08-12,202208,false,15229,15309,15200,15274,14399,14479,14370,14444,66960,67169
2022-08-15,202208,false,15369,15432,15310,15385,14539,14602,14480,14555,89978,53229
2022-08-16,202209,true,15339,15392,15334,15370,14564,14617,14559,14595,27286,51423
2022-08-17,202209,false,15335,15396,15328,15379,14560,14621,14553,14604,43641,62714
2022-08-18,202209,false,15250,15325,15224,15317,14475,14550,14449,14542,69333,66518
2022-08-19,202209,false,15308,15406,15275,15354,14533,14631,14500,14579,72613,66947
2022-08-22,202209,false,15171,15250,15156,15179,14396,14475,14381,14404,63929,68615
2022-08-23,202209,false,15059,15109,15022,15028,14284,14334,14247,14253,68886,69255
2022-08-24,202209,false,15080,15120,14987,15035,14305,14345,14212,14260,70377,68612
2022-08-25,202209,false,15130,15225,15116,15170,14355,14450,14341,14395,81719,69146
2022-08-26,202209,false,15271,15318,15228,15241,14496,14543,14453,14466,62646,66811
2022-08-29,202209,false,14832,14898,14762,14820,14057,14123,13987,14045,103087,66328
2022-08-30,202209,false,14850,14994,14837,14949,14075,14219,14062,14174,86047,68294
2022-08-31,202209,false,14849,15099,14826,15042,14074,14324,14051,14267,108620,77860
2022-09-01,202209,false,14841,14842,14675,14737,14066,14067,13900,13962,118005,77142
2022-09-02,202209,false,14776,14782,14584,14598,14001,14007,13809,13823,92325,76619
2022-09-05,202209,false,14590,14719,14561,14613,13815,13944,13786,13838,92682,73583
2022-09-06,202209,false,14720,14770,14555,14635,13945,13995,13780,13860,93184,74574
2022-09-07,202209,false,14445,14455,14331,14357,13670,13680,13556,13582,99373,75051
2022-09-08,202209,false,14459,14552,14389,14545,13684,13777,13614,13770,88563,70703
2022-09-12,202209,false,14775,14824,14731,14797,14000,14049,13956,14022,73967,68152
2022-09-13,202209,false,14884,14928,14827,14875,14109,14153,14052,14100,64810,66793
2022-09-14,202209,false,14458,14641,14443,14578,13683,13866,13668,13803,88778,66290
2022-09-15,202209,false,14578,14715,14562,14642,13803,13940,13787,13867,77473,67005
2022-09-16,202209,false,14500,14527,14465,14485,13725,13752,13690,13710,75293,65353
2022-09-19,202209,false,14550,14579,14406,14420,13775,13804,13631,13645,96859,48006
