date,contract_month,roll_day,open,high,low,close,adjusted_open,adjusted_high,adjusted_low,adjusted_close,volume,open_interest
2021-05-18,202106,true,15471,16119,15431,16086,13190,13838,13150,13805,45462,62035
2021-05-19,202106,false,16084,16187,15924,16022,13803,13906,13643,13741,67846,70182
2021-05-20,202106,false,16078,16113,15854,15974,13797,13832,13573,13693,158770,71749
2021-05-21,202106,false,16222,16425,16072,16259,13941,14144,13791,13978,185232,71496
2021-05-24,202106,false,16079,16368,16069,16291,13798,14087,13788,14010,138416,74661
2021-05-25,202106,false,16463,16623,16425,16584,14182,14342,14144,14303,145492,72440
2021-05-26,202106,false,16616,16664,16504,16614,14335,14383,14223,14333,104686,72601
2021-05-27,202106,false,16593,16595,16219,16533,14312,14314,13938,14252,150465,69299
2021-05-28,202106,false,16731,16878,16673,16863,14450,14597,14392,14582,124240,72521
2021-05-31,202106,false,16891,17098,16884,17011,14610,14817,14603,14730,144649,70703
2021-06-01,202106,false,17050,17148,17015,17131,14769,14867,14734,14850,116773,73727
2021-06-02,202106,false,17171,17198,17016,17102,14890,14917,14735,14821,121046,72320
2021-06-03,202106,false,17253,17313,17147,17226,14972,15032,14866,14945,130148,73447
2021-06-04,202106,false,17051,17159,17025,17103,14770,14878,14744,14822,109068,75217
2021-06-07,202106,false,17212,17229,16719,17090,14931,14948,14438,14809,176148,72925
2021-06-08,202106,false,17190,17198,17030,17090,14909,14917,14749,14809,102605,72554
2021-06-09,202106,false,16997,17073,16889,16959,14716,14792,14608,14678,120368,73434
2021-06-10,202106,false,17035,17175,16992,17157,14754,14894,14711,14876,127407,71747
2021-06-11,202106,false,17189,17298,17189,17217,14908,15017,14908,14936,120701,53196
2021-06-15,202107,true,17190,17276,17158,17272,15034,15120,15002,15116,37834,53040
2021-06-16,202107,false,17185,17302,17178,17239,15029,15146,15022,15083,51936,66374
2021-06-17,202107,false,17070,17298,17039,17295,14914,15142,14883,15139,102114,74392
2021-06-18,202107,false,17315,17332,17212,17254,15159,15176,15056,15098,96349,71770
2021-06-21,202107,false,17048,17149,16891,16963,14892,14993,14735,14807,143363,75176
2021-06-22,202107,false,17155,17180,16988,17026,14999,15024,14832,14870,101124,72691
2021-06-23,202107,false,17100,17319,17059,17267,14944,15163,14903,15111,127143,76821
2021-06-24,202107,false,17298,17398,17261,17338,15142,15242,15105,15182,92809,76502
2021-06-25,202107,false,17438,17562,17377,17423,15282,15406,15221,15267,113764,72314
2021-06-28,202107,false,17484,17560,17398,17533,15328,15404,15242,15377,82055,73909
2021-06-29,202107,false,17595,17623,17451,17530,15439,15467,15295,15374,115306,73073
2021-06-30,202107,false,17610,17766,17583,17712,15454,15610,15427,15556,104462,76767
2021-07-01,202107,false,17678,17774,17555,17646,15522,15618,15399,15490,122682,73071
2021-07-02,202107,false,17651,17724,17588,17649,15495,15568,15432,15493,101454,72240
2021-07-05,202107,false,17755,17920,17742,17896,15599,15764,15586,15740,107714,76556
2021-07-06,202107,false,17956,17974,17858,17875,15800,15818,15702,15719,84492,74329
2021-07-07,202107,false,17821,17906,17715,17826,15665,15750,15559,15670,109544,72671
2021-07-08,202107,false,17876,17897,17694,17823,15720,15741,15538,15667,116445,72327
2021-07-09,202107,false,17662,17700,17526,17661,15506,15544,15370,15505,138093,71436
2021-07-12,202107,false,17848,17960,17770,17826,15692,15804,15614,15670,127781,71095
2021-07-13,202107,false,17958,18030,17824,17869,15802,15874,15668,15713,123418,73478
2021-07-14,202107,false,17846,17924,17748,17871,15690,15768,15592,15715,120033,69796
2021-07-15,202107,false,17919,18046,17868,18021,15763,15890,15712,15865,103184,70915
2021-07-16,202107,false,17826,17928,17772,17924,15670,15772,15616,15768,109949,67807
2021-07-19,202107,false,17717,17813,17647,17793,15561,15657,15491,15637,144969,45310
2021-07-20,202108,true,17454,17492,17263,17336,15520,15558,15329,15402,33283,53504
2021-07-21,202108,false,17405,17459,17185,17275,15471,15525,15251,15341,70145,68726
2021-07-22,202108,false,17441,17525,17347,17406,15507,15591,15413,15472,125712,70190
2021-07-23,202108,false,17486,17559,17380,17406,15552,15625,15446,15472,115875,70962
2021-07-26,202108,false,17473,17479,17197,17203,15539,15545,15263,15269,108704,73935
2021-07-27,202108,false,17322,17348,17153,17168,15388,15414,15219,15234,118319,72095
2021-07-28,202108,false,17062,17136,16733,16965,15128,15202,14799,15031,203426,69261
2021-07-29,202108,false,17136,17332,17068,17327,15202,15398,15134,15393,123218,69618
2021-07-30,202108,false,17285,17299,17126,17174,15351,15365,15192,15240,117560,67150
2021-08-02,202108,false,17313,17470,17160,17467,15379,15536,15226,15533,131605,69811
2021-08-03,202108,false,17426,17496,17361,17482,15492,15562,15427,15548,95199,69440
2021-08-04,202108,false,17491,17586,17464,17571,15557,15652,15530,15637,89232,71578
2021-08-05,202108,false,17570,17584,17520,17544,15636,15650,15586,15610,65647,70501
2021-08-06,202108,false,17555,17560,17353,17439,15621,15626,15419,15505,110731,67561
2021-08-09,202108,false,17438,17448,17235,17406,15504,15514,15301,15472,124689,67707
2021-08-10,202108,false,17396,17443,17259,17295,15462,15509,15325,15361,109191,68687
2021-08-11,202108,false,17217,17298,17078,17170,15283,15364,15144,15236,141084,69071
2021-08-12,202108,false,17207,17235,17125,17158,15273,15301,15191,15224,91671,67442
2021-08-13,202108,false,17185,17190,16934,16936,15251,15256,15000,15002,150070,68855
2021-08-16,202108,false,16829,16936,16750,16774,14895,15002,14816,14840,150977,47264
2021-08-17,202109,true,16726,16760,16465,16468,14902,14936,14641,14644,37027,55060
2021-08-18,202109,false,16313,16720,16300,16701,14489,14896,14476,14877,79695,68297
2021-08-19,202109,false,16611,16648,16256,16328,14787,14824,14432,14504,196641,72973
2021-08-20,202109,false,16297,16426,16145,16188,14473,14602,14321,14364,175910,71229
2021-08-23,202109,false,16427,16729,16393,16679,14603,14905,14569,14855,127852,73199
2021-08-24,202109,false,16822,16842,16717,16781,14998,15018,14893,14957,90436,73676
2021-08-25,202109,false,16794,16982,16785,16962,14970,15158,14961,15138,109545,76040
2021-08-26,202109,false,17103,17125,16882,16993,15279,15301,15058,15169,127120,71277
2021-08-27,202109,false,16940,17218,16908,17172,15116,15394,15084,15348,122558,72437
2021-08-30,202109,false,17249,17353,17206,17335,15425,15529,15382,15511,95679,73830
2021-08-31,202109,false,17276,17468,17144,17455,15452,15644,15320,15631,138468,77298
2021-09-01,202109,false,17408,17500,17363,17474,15584,15676,15539,15650,111022,78206
2021-09-02,202109,false,17434,17507,17266,17319,15610,15683,15442,15495,137473,73630
2021-09-03,202109,false,17442,17553,17370,17508,15618,15729,15546,15684,114430,75343
2021-09-06,202109,false,17440,17596,17425,17493,15616,15772,15601,15669,120721,73490
2021-09-07,202109,false,17522,17529,17337,17424,15698,15705,15513,15600,125371,70273
2021-09-08,202109,false,17395,17426,17163,17260,15571,15602,15339,15436,151809,69169
2021-09-09,202109,false,17142,17291,17084,17238,15318,15467,15260,15414,125037,67446
2021-09-10,202109,false,17300,17479,17284,17473,15476,15655,15460,15649,111079,66164
2021-09-13,202109,false,17434,17492,17356,17441,15610,15668,15532,15617,120401,47546
2021-09-14,202110,true,17433,17488,17366,17404,15667,15722,15600,15638,34691,50290
2021-09-15,202110,false,17382,17382,17228,17328,15616,15616,15462,15562,59596,59768
2021-09-16,202110,false,17337,17362,17191,17247,15571,15596,15425,15481,93340,64304
2021-09-17,202110,false,17256,17395,17165,17294,15490,15629,15399,15528,117752,65234
2021-09-22,202110,false,16835,16940,16751,16900,15069,15174,14985,15134,134553,64864
2021-09-23,202110,false,17020,17130,16985,17080,15254,15364,15219,15314,99807,67916
2021-09-24,202110,false,17191,17275,17170,17248,15425,15509,15404,15482,94226,70605
2021-09-27,202110,false,17247,17344,17222,17292,15481,15578,15456,15526,94562,72642
2021-09-28,202110,false,17182,17183,17042,17170,15416,15417,15276,15404,103595,70205
2021-09-29,202110,false,16926,16937,16760,16818,15160,15171,14994,15052,148685,72854
2021-09-30,202110,false,16803,16966,16704,16919,15037,15200,14938,15153,129398,73590
2021-10-01,202110,false,16800,16805,16415,16518,15034,15039,14649,14752,162836,74572
2021-10-04,202110,false,16588,16629,16313,16361,14822,14863,14547,14595,140802,73770
2021-10-05,202110,false,16240,16424,16107,16395,14474,14658,14341,14629,151416,70941
2021-10-06,202110,false,16470,16493,16265,16362,14704,14727,14499,14596,136018,69014
2021-10-07,202110,false,16521,16760,16519,16699,14755,14994,14753,14933,123808,72720
2021-10-08,202110,false,16740,16759,16591,16625,14974,14993,14825,14859,101077,71049
2021-10-12,202110,false,16485,16489,16285,16419,14719,14723,14519,14653,138434,70193
2021-10-13,202110,false,16520,16585,16318,16321,14754,14819,14552,14555,114897,68678
2021-10-14,202110,false,16496,16546,16354,16402,14730,14780,14588,14636,104604,68752
2021-10-15,202110,false,16654,16790,16570,16780,14888,15024,14804,15014,109050,67246
2021-10-18,202110,false,16800,16870,16705,16721,15034,15104,14939,14955,109628,47277
2021-10-19,202111,true,16780,16920,16758,16875,15042,15182,15020,15137,34604,50957
2021-10-20,202111,false,16921,16955,16855,16887,15183,15217,15117,15149,44313,61445
2021-10-21,202111,false,16879,17047,16812,16815,15141,15309,15074,15077,117754,67242
2021-10-22,202111,false,16877,16913,16770,16853,15139,15175,15032,15115,98819,67775
2021-10-25,202111,false,16788,16930,16731,16891,15050,15192,14993,15153,97221,68802
2021-10-26,202111,false,16975,17073,16948,17044,15237,15335,15210,15306,92092,72574
2021-10-27,202111,false,16944,17088,16928,17068,15206,15350,15190,15330,85950,72197
2021-10-28,202111,false,17013,17103,16984,17039,15275,15365,15246,15301,85288,71677
2021-10-29,202111,false,17061,17074,16858,16946,15323,15336,15120,15208,111444,71292
2021-11-01,202111,false,17040,17130,17028,17080,15302,15392,15290,15342,79806,72469
2021-11-02,202111,false,17167,17255,17004,17047,15429,15517,15266,15309,109134,74782
2021-11-03,202111,false,17081,17127,17040,17091,15343,15389,15302,15353,72076,72355
2021-11-04,202111,false,17269,17280,17050,17073,15531,15542,15312,15335,90112,72200
2021-11-05,202111,false,17150,17279,17106,17269,15412,15541,15368,15531,90064,74883
2021-11-08,202111,false,17256,17425,17251,17423,15518,15687,15513,15685,77522,76105
2021-11-09,202111,false,17499,17593,17480,17551,15761,15855,15742,15813,80924,73078
2021-11-10,202111,false,17550,17581,17496,17554,15812,15843,15758,15816,75931,71560
2021-11-11,202111,false,17430,17537,17395,17473,15692,15799,15657,15735,84466,69109
2021-11-12,202111,false,17570,17638,17491,17544,15832,15900,15753,15806,91259,66810
2021-11-15,202111,false,17615,17707,17603,17664,15877,15969,15865,15926,102421,48884
2021-11-16,202112,true,17629,17702,17629,17681,15908,15981,15908,15960,33418,55055
2021-11-17,202112,false,17710,17764,17661,17761,15989,16043,15940,16040,42223,67327
2021-11-18,202112,false,17769,17868,17763,17859,16048,16147,16042,16138,87837,74806
2021-11-19,202112,false,17919,17949,17813,17852,16198,16228,16092,16131,82761,73951
2021-11-22,202112,false,17790,17876,17787,17836,16069,16155,16066,16115,58435,76553
2021-11-23,202112,false,17765,17768,17638,17659,16044,16047,15917,15938,102784,76440
2021-11-24,202112,false,17604,17698,17593,17680,15883,15977,15872,15959,76818,76466
2021-11-25,202112,false,17688,17715,17600,17673,15967,15994,15879,15952,66753,76295
2021-11-26,202112,false,17530,17572,17307,17342,15809,15851,15586,15621,129988,77385
2021-11-29,202112,false,17243,17416,17184,17311,15522,15695,15463,15590,120115,74971
2021-11-30,202112,false,17428,17537,17312,17330,15707,15816,15591,15609,111906,76115
2021-12-01,202112,false,17350,17617,17333,17584,15629,15896,15612,15863,103548,78139
2021-12-02,202112,false,17570,17709,17509,17704,15849,15988,15788,15983,108997,74555
2021-12-03,202112,false,17696,17745,17621,17706,15975,16024,15900,15985,79145,74005
2021-12-06,202112,false,17619,17736,17527,17692,15898,16015,15806,15971,91121,77421
2021-12-07,202112,false,17677,17799,17586,17795,15956,16078,15865,16074,94771,75429
2021-12-08,202112,false,17945,17988,17840,17853,16224,16267,16119,16132,94293,71974
2021-12-09,202112,false,17886,17946,17812,17910,16165,16225,16091,16189,79412,71284
2021-12-10,202112,false,17808,17874,17765,17818,16087,16153,16044,16097,73341,69691
2021-12-13,202112,false,17912,17944,17743,17753,16191,16223,16022,16032,102639,46975
2021-12-14,202201,true,17626,17651,17510,17543,15964,15989,15848,15881,38004,59283
2021-12-15,202201,false,17491,17604,17482,17598,15829,15942,15820,15936,42843,70527
2021-12-16,202201,false,17765,17809,17671,17804,16103,16147,16009,16142,84101,75137
2021-12-17,202201,false,17716,17798,17703,17785,16054,16136,16041,16123,78566,75660
2021-12-20,202201,false,17720,17748,17564,17582,16058,16086,15902,15920,103831,77202
2021-12-21,202201,false,17660,17829,17624,17796,15998,16167,15962,16134,87917,79325
2021-12-22,202201,false,17847,17852,17783,17832,16185,16190,16121,16170,54102,76180
2021-12-23,202201,false,17935,17983,17903,17951,16273,16321,16241,16289,66061,77619
2021-12-24,202201,false,18014,18035,17946,17957,16352,16373,16284,16295,50035,78375
2021-12-27,202201,false,17982,18099,17967,18070,16320,16437,16305,16408,58096,82254
2021-12-28,202201,false,18115,18209,18105,18206,16453,16547,16443,16544,60973,83894
2021-12-29,202201,false,18195,18289,18188,18274,16533,16627,16526,16612,57011,84978
2021-12-30,202201,false,18242,18265,18177,18209,16580,16603,16515,16547,56933,82321
2022-01-03,202201,false,18288,18389,18203,18272,16626,16727,16541,16610,96972,82046
2022-01-04,202201,false,18361,18522,18359,18514,16699,16860,16697,16852,90796,84180
2022-01-05,202201,false,18480,18546,18438,18480,16818,16884,16776,16818,82044,83973
2022-01-06,202201,false,18345,18419,18238,18337,16683,16757,16576,16675,119801,80441
2022-01-07,202201,false,18459,18478,18115,18146,16797,16816,16453,16484,137788,77829
2022-01-10,202201,false,18075,18264,18022,18260,16413,16602,16360,16598,96625,77007
2022-01-11,202201,false,18200,18295,18102,18279,16538,16633,16440,16617,119585,75284
2022-01-12,202201,false,18403,18411,18271,18376,16741,16749,16609,16714,90837,72097
2022-01-13,202201,false,18433,18485,18364,18425,16771,16823,16702,16763,95326,71396
2022-01-14,202201,false,18549,18560,18220,18360,16887,16898,16558,16698,158202,64954
2022-01-17,202201,false,18417,18537,18387,18508,16755,16875,16725,16846,117616,50573
2022-01-18,202202,true,18460,18534,18308,18312,16836,16910,16684,16688,36908,57671
2022-01-19,202202,false,18258,18309,18141,18146,16634,16685,16517,16522,63239,70843
2022-01-20,202202,false,18203,18270,18081,18224,16579,16646,16457,16600,119191,74958
2022-01-21,202202,false,18026,18050,17836,17896,16402,16426,16212,16272,157754,78033
2022-01-24,202202,false,17736,17973,17703,17957,16112,16349,16079,16333,133779,75400
2022-01-25,202202,false,17790,17799,17578,17674,16166,16175,15954,16050,158896,77596
2022-01-26,202202,false,17683,17757,17607,17624,16059,16133,15983,16000,96254,73654
2022-02-07,202202,false,17797,17900,17693,17896,16173,16276,16069,16272,113464,74145
2022-02-08,202202,false,17960,18047,17922,17942,16336,16423,16298,16318,89700,73887
2022-02-09,202202,false,18068,18169,18050,18164,16444,16545,16426,16540,72278,74614
2022-02-10,202202,false,18230,18340,18133,18334,16606,16716,16509,16710,95136,72304
2022-02-11,202202,false,18202,18290,18182,18273,16578,16666,16558,16649,87617,68582
2022-02-14,202202,false,18099,18132,17934,17977,16475,16508,16310,16353,137955,45324
2022-02-15,202203,true,17880,18050,17840,17920,16291,16461,16251,16331,34037,53042
2022-02-16,202203,false,18168,18219,18110,18215,16579,16630,16521,16626,52439,66213
2022-02-17,202203,false,18269,18330,18168,18244,16680,16741,16579,16655,110179,71878
2022-02-18,202203,false,18065,18254,18039,18227,16476,16665,16450,16638,96351,75330
2022-02-21,202203,false,18001,18242,17970,18212,16412,16653,16381,16623,95874,74692
2022-02-22,202203,false,17990,18068,17773,17880,16401,16479,16184,16291,144406,72558
2022-02-23,202203,false,17954,18060,17936,18042,16365,16471,16347,16453,83991,71178
2022-02-24,202203,false,17811,17850,17506,17513,16222,16261,15917,15924,187058,76370
2022-02-25,202203,false,17660,17702,17513,17610,16071,16113,15924,16021,129514,71893
2022-03-01,202203,false,17756,17942,17692,17912,16167,16353,16103,16323,109687,74637
2022-03-02,202203,false,17788,17895,17758,17838,16199,16306,16169,16249,94806,73227
2022-03-03,202203,false,17942,17964,17865,17929,16353,16375,16276,16340,77058,71665
2022-03-04,202203,false,17608,17788,17522,17668,16019,16199,15933,16079,118785,71652
2022-03-07,202203,false,17362,17405,17051,17058,15773,15816,15462,15469,157085,73413
2022-03-08,202203,false,16840,17058,16695,16707,15251,15469,15106,15118,160675,67505
2022-03-09,202203,false,16890,17023,16865,16949,15301,15434,15276,15360,115509,63779
2022-03-10,202203,false,17301,17456,17269,17436,15712,15867,15680,15847,102545,61920
2022-03-11,202203,false,17372,17387,17170,17226,15783,15798,15581,15637,95875,57799
2022-03-14,202203,false,17289,17350,17150,17240,15700,15761,15561,15651,120161,40641
2022-03-15,202204,true,17167,17167,16813,16830,15633,15633,15279,15296,39526,56586
2022-03-16,202204,false,16984,17016,16757,16932,15450,15482,15223,15398,70598,64419
2022-03-17,202204,false,17339,17470,17262,17444,15805,15936,15728,15910,129146,72539
2022-03-18,202204,false,17441,17444,17295,17393,15907,15910,15761,15859,96826,71204
2022-03-21,202204,false,17442,17577,17439,17491,15908,16043,15905,15957,93353,74767
2022-03-22,202204,false,17536,17543,17453,17522,16002,16009,15919,15988,68446,74888
2022-03-23,202204,false,17644,17735,17610,17699,16110,16201,16076,16165,88805,79593
2022-03-24,202204,false,17570,17687,17548,17669,16036,16153,16014,16135,80125,76997
2022-03-25,202204,false,17720,17726,17591,17621,16186,16192,16057,16087,83085,74588
2022-03-28,202204,false,17512,17521,17304,17437,15978,15987,15770,15903,117571,69730
2022-03-29,202204,false,17560,17577,17484,17546,16026,16043,15950,16012,76398,72078
2022-03-30,202204,false,17671,17755,17658,17740,16137,16221,16124,16206,89839,76212
2022-03-31,202204,false,17747,17774,17623,17634,16213,16240,16089,16100,78029,73455
2022-04-01,202204,false,17466,17567,17414,17557,15932,16033,15880,16023,82047,72492
2022-04-06,202204,false,17439,17508,17327,17505,15905,15974,15793,15971,86927,72607
2022-04-07,202204,false,17333,17387,17123,17142,15799,15853,15589,15608,114893,74745
2022-04-08,202204,false,17200,17318,17169,17304,15666,15784,15635,15770,84229,72429
2022-04-11,202204,false,17222,17298,16976,17037,15688,15764,15442,15503,128637,72417
2022-04-12,202204,false,16960,17068,16906,17000,15426,15534,15372,15466,107948,71936
2022-04-13,202204,false,17080,17321,17071,17316,15546,15787,15537,15782,107841,72060
2022-04-14,202204,false,17349,17352,17251,17295,15815,15818,15717,15761,73517,67811
2022-04-15,202204,false,17102,17117,16960,16980,15568,15583,15426,15446,97455,65492
2022-04-18,202204,false,16908,16995,16813,16884,15374,15461,15279,15350,122230,47679
2022-04-19,202205,true,17016,17083,16953,16973,15513,15580,15450,15470,37328,55673
2022-04-20,202205,false,17018,17082,16951,17072,15515,15579,15448,15569,57285,67331
2022-04-21,202205,false,17180,17222,17090,17126,15677,15719,15587,15623,86180,70636
2022-04-22,202205,false,16862,16999,16823,16992,15359,15496,15320,15489,96385,73355
2022-04-25,202205,false,16686,16734,16508,16572,15183,15231,15005,15069,123324,74763
2022-04-26,202205,false,16648,16663,16533,16585,15145,15160,15030,15082,82214,74743
2022-04-27,202205,false,16221,16344,16160,16287,14718,14841,14657,14784,141144,76765
2022-04-28,202205,false,16317,16416,16220,16388,14814,14913,14717,14885,103728,78188
2022-04-29,202205,false,16555,16635,16495,16581,15052,15132,14992,15078,103887,75221
2022-05-03,202205,false,16487,16570,16434,16472,14984,15067,14931,14969,90193,74613
2022-05-04,202205,false,16505,16589,16489,16519,15002,15086,14986,15016,69459,76348
2022-05-05,202205,false,16753,16776,16645,16685,15250,15273,15142,15182,78883,77519
2022-05-06,202205,false,16310,16380,16266,16356,14807,14877,14763,14853,96310,81201
2022-05-09,202205,false,16156,16194,16015,16027,14653,14691,14512,14524,99474,83968
2022-05-10,202205,false,15809,16045,15730,16038,14306,14542,14227,14535,127562,81296
2022-05-11,202205,false,15989,16058,15907,16007,14486,14555,14404,14504,88276,79439
2022-05-12,202205,false,15801,15890,15608,15630,14298,14387,14105,14127,118642,80510
2022-05-13,202205,false,15777,15854,15743,15849,14274,14351,14240,14346,96199,76156
2022-05-16,202205,false,15996,16044,15847,15922,14493,14541,14344,14419,120555,52828
2022-05-17,202206,true,15916,16044,15916,16029,14459,14587,14459,14572,35728,57923
2022-05-18,202206,false,16138,16229,16104,16198,14681,14772,14647,14741,56362,73494
2022-05-19,202206,false,15871,15965,15820,15911,14414,14508,14363,14454,109266,77028
2022-05-20,202206,false,16069,16145,16013,16136,14612,14688,14556,14679,85765,80780
2022-05-23,202206,false,16220,16263,16076,16143,14763,14806,14619,14686,99214,78176
2022-05-24,202206,false,16131,16156,15914,15926,14674,14699,14457,14469,98160,79862
2022-05-25,202206,false,15996,16146,15968,16061,14539,14689,14511,14604,98499,82264
2022-05-26,202206,false,16153,16184,15928,15950,14696,14727,14471,14493,99211,83540
2022-05-27,202206,false,16110,16245,16100,16229,14653,14788,14643,14772,83346,86626
2022-05-30,202206,false,16400,16584,16391,16559,14943,15127,14934,15102,81262,87403
2022-05-31,202206,false,16492,16716,16460,16681,15035,15259,15003,15224,108041,93427
2022-06-01,202206,false,16647,16755,16592,16608,15190,15298,15135,15151,95150,94358
2022-06-02,202206,false,16536,16585,16471,16533,15079,15128,15014,15076,80160,93694
2022-06-06,202206,false,16590,16648,16463,16600,15133,15191,15006,15143,98914,91412
2022-06-07,202206,false,16520,16531,16406,16461,15063,15074,14949,15004,101451,86546
2022-06-08,202206,false,16560,16693,16555,16641,15103,15236,15098,15184,80944,90218
2022-06-09,202206,false,16573,16606,16524,16577,15116,15149,15067,15120,67567,86569
2022-06-10,202206,false,16380,16486,16350,16474,14923,15029,14893,15017,85493,84428
2022-06-13,202206,false,16115,16120,15993,16050,14658,14663,14536,14593,129042,63892
2022-06-14,202207,true,15500,15615,15415,15599,14496,14611,14411,14595,42649,68480
2022-06-15,202207,false,15600,15631,15500,15546,14596,14627,14496,14542,57993,78478
2022-06-16,202207,false,15751,15805,15382,15411,14747,14801,14378,14407,127119,87457
2022-06-17,202207,false,15196,15300,15137,15202,14192,14296,14133,14198,124040,93783
2022-06-20,202207,false,15182,15231,14966,15031,14178,14227,13962,14027,129690,99613
2022-06-21,202207,false,15164,15362,15115,15346,14160,14358,14111,14342,115396,98934
2022-06-22,202207,false,15316,15319,14984,15015,14312,14315,13980,14011,128332,99083
2022-06-23,202207,false,15059,15145,14804,14939,14055,14141,13800,13935,164479,98783
2022-06-24,202207,false,15006,15142,14959,15053,14002,14138,13955,14049,119812,96591
2022-06-27,202207,false,15205,15400,15201,15277,14201,14396,14197,14273,98695,97502
2022-06-28,202207,false,15299,15304,15096,15194,14295,14300,14092,14190,96034,96342
2022-06-29,202207,false,15020,15114,14980,15016,14016,14110,13976,14012,100640,96261
2022-06-30,202207,false,14931,14945,14610,14624,13927,13941,13606,13620,131995,101028
2022-07-01,202207,false,14656,14702,14128,14175,13652,13698,13124,13171,183609,98792
2022-07-04,202207,false,14236,14312,14025,14152,13232,13308,13021,13148,143173,97788
2022-07-05,202207,false,14350,14430,13975,14209,13346,13426,12971,13205,175274,94173
2022-07-06,202207,false,14213,14239,13858,13879,13209,13235,12854,12875,150712,91327
2022-07-07,202207,false,14068,14295,13832,14187,13064,13291,12828,13183,158050,85116
2022-07-08,202207,false,14390,14485,14264,14332,13386,13481,13260,13328,139319,80103
2022-07-11,202207,false,14467,14496,14229,14278,13463,13492,13225,13274,120320,76109
2022-07-12,202207,false,14157,14181,13850,13914,13153,13177,12846,12910,127127,79696
2022-07-13,202207,false,14240,14356,14203,14281,13236,13352,13199,13277,112460,75454
2022-07-14,202207,false,14237,14437,14122,14386,13233,13433,13118,13382,128248,72711
2022-07-15,202207,false,14422,14542,14333,14479,13418,13538,13329,13475,118876,66561
2022-07-18,202207,false,14577,14666,14535,14647,13573,13662,13531,13643,122938,48404
2022-07-19,202208,true,14429,14552,14402,14525,13578,13701,13551,13674,32478,48774
2022-07-20,202208,false,14717,14739,14562,14612,13866,13888,13711,13761,60910,60486
2022-07-21,202208,false,14600,14771,14573,14747,13749,13920,13722,13896,90902,65024
2022-07-22,202208,false,14796,14848,14725,14755,13945,13997,13874,13904,93026,64459
2022-07-25,202208,false,14750,14845,14688,14793,13899,13994,13837,13942,82637,65667
2022-07-26,202208,false,14755,14788,14650,14707,13904,13937,13799,13856,92221,64953
2022-07-27,202208,false,14670,14800,14615,14791,13819,13949,13764,13940,104597,66094
2022-07-28,202208,false,14922,14949,14786,14833,14071,14098,13935,13982,94963,67517
2022-07-29,202208,false,14936,14990,14870,14940,14085,14139,14019,14089,94106,68723
2022-08-01,202208,false,14921,14940,14804,14870,14070,14089,13953,14019,89819,68379
2022-08-02,202208,false,14767,14778,14589,14645,13916,13927,13738,13794,108928,70162
2022-08-03,202208,false,14627,14727,14594,14672,13776,13876,13743,13821,97984,68942
2022-08-04,202208,false,14686,14722,14461,14654,13835,13871,13610,13803,139696,72666
2022-08-05,202208,false,14780,15020,14777,15011,13929,14169,13926,14160,95193,77132
2022-08-08,202208,false,14937,14987,14888,14961,14086,14136,14037,14110,74401,71575
2022-08-09,202208,false,14894,15065,14853,15016,14043,14214,14002,14165,89703,72761
2022-08-10,202208,false,14874,14945,14832,14878,14023,14094,13981,14027,77738,70323
2022-08-11,202208,false,15115,15191,15093,15184,14264,14340,14242,14333,79733,70833
2022-08-12,202208,false,15229,15309,15200,15274,14378,14458,14349,14423,66960,67169
2022-08-15,202208,false,15369,15432,15310,15385,14518,14581,14459,14534,89978,53229
2022-08-16,202209,true,15339,15392,15334,15370,14543,14596,14538,14574,27286,51423
2022-08-17,202209,false,15335,15396,15328,15379,14539,14600,14532,14583,43641,62714
2022-08-18,202209,false,15250,15325,15224,15317,14454,14529,14428,14521,69333,66518
2022-08-19,202209,false,15308,15406,15275,15354,14512,14610,14479,14558,72613,66947
2022-08-22,202209,false,15171,15250,15156,15179,14375,14454,14360,14383,63929,68615
2022-08-23,202209,false,15059,15109,15022,15028,14263,14313,14226,14232,68886,69255
2022-08-24,202209,false,15080,15120,14987,15035,14284,14324,14191,14239,70377,68612
2022-08-25,202209,false,15130,15225,15116,15170,14334,14429,14320,14374,81719,69146
2022-08-26,202209,false,15271,15318,15228,15241,14475,14522,14432,14445,62646,66811
2022-08-29,202209,false,14832,14898,14762,14820,14036,14102,13966,14024,103087,66328
2022-08-30,202209,false,14850,14994,14837,14949,14054,14198,14041,14153,86047,68294
2022-08-31,202209,false,14849,15099,14826,15042,14053,14303,14030,14246,108620,77860
2022-09-01,202209,false,14841,14842,14675,14737,14045,14046,13879,13941,118005,77142
2022-09-02,202209,false,14776,14782,14584,14598,13980,13986,13788,13802,92325,76619
2022-09-05,202209,false,14590,14719,14561,14613,13794,13923,13765,13817,92682,73583
2022-09-06,202209,false,14720,14770,14555,14635,13924,13974,13759,13839,93184,74574
2022-09-07,202209,false,14445,14455,14331,14357,13649,13659,13535,13561,99373,75051
2022-09-08,202209,false,14459,14552,14389,14545,13663,13756,13593,13749,88563,70703
2022-09-12,202209,false,14775,14824,14731,14797,13979,14028,13935,14001,73967,68152
2022-09-13,202209,false,14884,14928,14827,14875,14088,14132,14031,14079,64810,66793
2022-09-14,202209,false,14458,14641,14443,14578,13662,13845,13647,13782,88778,66290
2022-09-15,202209,false,14578,14715,14562,14642,13782,13919,13766,13846,77473,67005
2022-09-16,202209,false,14500,14527,14465,14485,13704,13731,13669,13689,75293,65353
2022-09-19,202209,false,14550,14579,14406,14420,13754,13783,13610,13624,96859,48006
