date,scenario,equity,net_pnl,return_pct
2024-07-03,aggressive_1.2x_margin,3752377.8480000007,2857915.5319999987,12.943458025362313
2024-07-04,aggressive_1.2x_margin,3839977.8480000007,2945515.5319999987,13.340197155797096
2024-07-05,aggressive_1.2x_margin,3829977.8480000007,2935515.5319999987,13.294907300724631
2024-07-08,aggressive_1.2x_margin,3897577.8480000007,3003115.5319999987,13.601066721014487
2024-07-09,aggressive_1.2x_margin,3891977.8480000007,2997515.5319999987,13.575704402173907
2024-07-10,aggressive_1.2x_margin,3916177.8480000007,3021715.5319999987,13.68530585144927
2024-07-11,aggressive_1.2x_margin,3989977.8480000007,3095515.5319999987,14.019544981884053
2024-07-12,aggressive_1.2x_margin,3878577.8480000007,2984115.5319999987,13.515015996376805
2024-07-15,aggressive_1.2x_margin,3885977.8480000007,2991515.5319999987,13.54853048913043
2024-07-16,aggressive_1.2x_margin,3913885.880000001,3019423.563999999,13.674925561594197
2024-07-17,aggressive_1.2x_margin,3870485.880000001,2976023.563999999,13.478367590579705
2024-07-18,aggressive_1.2x_margin,3792085.880000001,2897623.563999999,13.12329512681159
2024-07-19,aggressive_1.2x_margin,3696085.880000001,2801623.563999999,12.688512518115937
2024-07-22,aggressive_1.2x_margin,3589485.880000001,2695023.563999999,12.205722663043472
2024-07-23,aggressive_1.2x_margin,3681685.880000001,2787223.563999999,12.62329512681159
2024-07-26,aggressive_1.2x_margin,3533885.880000001,2639423.563999999,11.953911068840574
2024-07-29,aggressive_1.2x_margin,3565885.880000001,2671423.563999999,12.098838605072459
2024-07-30,aggressive_1.2x_margin,3565085.880000001,2670623.563999999,12.095215416666662
2024-07-31,aggressive_1.2x_margin,3571485.880000001,2677023.563999999,12.124200923913039
2024-08-01,aggressive_1.2x_margin,3646685.880000001,2752223.563999999,12.464780634057966
2024-08-02,aggressive_1.2x_margin,3419885.880000001,2525423.563999999,11.437606721014488
2024-08-05,aggressive_1.2x_margin,2989485.880000001,2095023.5639999988,9.488331358695646
2024-08-06,aggressive_1.2x_margin,3205685.880000001,2311223.563999999,10.467498025362314
2024-08-07,aggressive_1.2x_margin,3343085.880000001,2448623.563999999,11.089780634057966
2024-08-08,aggressive_1.2x_margin,3254285.880000001,2359823.563999999,10.687606721014488
2024-08-09,aggressive_1.2x_margin,3411285.880000001,2516823.563999999,11.39865744565217
2024-08-12,aggressive_1.2x_margin,3449885.880000001,2555423.563999999,11.573476286231879
2024-08-13,aggressive_1.2x_margin,3468885.880000001,2574423.563999999,11.65952701086956
2024-08-14,aggressive_1.2x_margin,3513885.880000001,2619423.563999999,11.863331358695646
2024-08-15,aggressive_1.2x_margin,3482685.880000001,2588223.563999999,11.72202701086956
2024-08-16,aggressive_1.2x_margin,3587685.880000001,2693223.563999999,12.19757048913043
2024-08-19,aggressive_1.2x_margin,3586885.880000001,2692423.563999999,12.193947300724632
2024-08-20,aggressive_1.2x_margin,3601006.656000001,2706544.339999999,12.257900090579705
2024-08-21,aggressive_1.2x_margin,3560806.656000001,2666344.339999999,12.0758348731884
2024-08-22,aggressive_1.2x_margin,3540406.656000001,2645944.339999999,11.983443568840574
2024-08-23,aggressive_1.2x_margin,3545006.656000001,2650544.339999999,12.004276902173908
2024-08-26,aggressive_1.2x_margin,3562406.656000001,2667944.339999999,12.083081249999996
2024-08-27,aggressive_1.2x_margin,3550806.656000001,2656344.339999999,12.030545018115937
2024-08-28,aggressive_1.2x_margin,3601406.656000001,2706944.339999999,12.259711684782603
2024-08-29,aggressive_1.2x_margin,3553806.656000001,2659344.339999999,12.044131974637676
2024-08-30,aggressive_1.2x_margin,3584006.656000001,2689544.339999999,12.180907336956517
2024-09-02,aggressive_1.2x_margin,3562806.656000001,2668344.339999999,12.084892844202894
2024-09-03,aggressive_1.2x_margin,3530606.656000001,2636144.339999999,11.93905951086956
2024-09-04,aggressive_1.2x_margin,3308406.656000001,2413944.339999999,10.932718931159416
2024-09-05,aggressive_1.2x_margin,3357006.656000001,2462544.339999999,11.15282762681159
2024-09-06,aggressive_1.2x_margin,3383606.656000001,2489144.339999999,11.273298641304343
2024-09-09,aggressive_1.2x_margin,3337006.656000001,2442544.339999999,11.062247916666662
2024-09-10,aggressive_1.2x_margin,3321406.656000001,2426944.339999999,10.991595742753619
2024-09-11,aggressive_1.2x_margin,3321606.656000001,2427144.339999999,10.992501539855068
2024-09-12,aggressive_1.2x_margin,3461006.656000001,2566544.339999999,11.623842119565213
2024-09-13,aggressive_1.2x_margin,3483406.656000001,2588944.339999999,11.725291394927531
2024-09-16,aggressive_1.2x_margin,3482731.984000001,2588269.667999999,11.722235815217388
2024-09-18,aggressive_1.2x_margin,3454731.984000001,2560269.667999999,11.595424221014488
2024-09-19,aggressive_1.2x_margin,3530931.984000001,2636469.667999999,11.940532916666664
2024-09-20,aggressive_1.2x_margin,3559131.984000001,2664669.667999999,12.068250307971011
2024-09-23,aggressive_1.2x_margin,3583531.984000001,2689069.667999999,12.178757554347822
2024-09-24,aggressive_1.2x_margin,3614531.984000001,2720069.667999999,12.31915610507246
2024-09-25,aggressive_1.2x_margin,3674331.984000001,2779869.667999999,12.589989438405793
2024-09-26,aggressive_1.2x_margin,3707331.984000001,2812869.667999999,12.739445960144923
2024-09-27,aggressive_1.2x_margin,3694331.984000001,2799869.667999999,12.68056914855072
2024-09-30,aggressive_1.2x_margin,3581131.984000001,2686669.667999999,12.167887989130431
2024-10-01,aggressive_1.2x_margin,3594131.984000001,2699669.667999999,12.226764800724634
2024-10-04,aggressive_1.2x_margin,3573531.984000001,2679069.667999999,12.133467699275359
2024-10-07,aggressive_1.2x_margin,3669331.984000001,2774869.667999999,12.567344510869562
2024-10-08,aggressive_1.2x_margin,3631531.984000001,2737069.667999999,12.396148858695648
2024-10-09,aggressive_1.2x_margin,3655731.984000001,2761269.667999999,12.505750307971011
2024-10-11,aggressive_1.2x_margin,3698131.984000001,2803669.667999999,12.697779293478257
2024-10-14,aggressive_1.2x_margin,3716931.984000001,2822469.667999999,12.782924221014488
2024-10-15,aggressive_1.2x_margin,3760845.680000001,2866383.363999999,12.981808713768112
2024-10-16,aggressive_1.2x_margin,3715445.680000001,2820983.363999999,12.776192771739126
2024-10-17,aggressive_1.2x_margin,3754445.680000001,2859983.363999999,12.952823206521735
2024-10-18,aggressive_1.2x_margin,3834645.680000001,2940183.363999999,13.316047844202895
2024-10-21,aggressive_1.2x_margin,3818045.680000001,2923583.363999999,13.240866684782604
2024-10-22,aggressive_1.2x_margin,3827445.680000001,2932983.363999999,13.283439148550721
2024-10-23,aggressive_1.2x_margin,3785045.680000001,2890583.363999999,13.091410163043474
2024-10-24,aggressive_1.2x_margin,3761245.680000001,2866783.363999999,12.98362030797101
2024-10-25,aggressive_1.2x_margin,3798445.680000001,2903983.363999999,13.152098568840575
2024-10-28,aggressive_1.2x_margin,3767645.680000001,2873183.363999999,13.012605815217388
2024-10-29,aggressive_1.2x_margin,3699045.680000001,2804583.363999999,12.701917409420286
2024-10-30,aggressive_1.2x_margin,3683445.680000001,2788983.363999999,12.631265235507243
2024-11-01,aggressive_1.2x_margin,3656645.680000001,2762183.363999999,12.50988842391304
2024-11-04,aggressive_1.2x_margin,3710445.680000001,2815983.363999999,12.753547844202895
2024-11-05,aggressive_1.2x_margin,3730645.680000001,2836183.363999999,12.845033351449272
2024-11-06,aggressive_1.2x_margin,3767045.680000001,2872583.363999999,13.00988842391304
2024-11-07,aggressive_1.2x_margin,3808245.680000001,2913783.363999999,13.19648262681159
2024-11-08,aggressive_1.2x_margin,3858045.680000001,2963583.363999999,13.42202610507246
2024-11-11,aggressive_1.2x_margin,3817645.680000001,2923183.363999999,13.239055090579706
2024-11-12,aggressive_1.2x_margin,3678245.680000001,2783783.363999999,12.607714510869561
2024-11-13,aggressive_1.2x_margin,3660445.680000001,2765983.363999999,12.527098568840575
2024-11-14,aggressive_1.2x_margin,3641645.680000001,2747183.363999999,12.441953641304345
2024-11-15,aggressive_1.2x_margin,3655645.680000001,2761183.363999999,12.505359438405794
2024-11-18,aggressive_1.2x_margin,3617845.680000001,2723383.363999999,12.33416378623188
2024-11-19,aggressive_1.2x_margin,3672162.520000001,2777700.203999999,12.5801639673913
2024-11-20,aggressive_1.2x_margin,3648962.520000001,2754500.203999999,12.475091503623183
2024-11-21,aggressive_1.2x_margin,3608162.520000001,2713700.203999999,12.29030889492753
2024-11-22,aggressive_1.2x_margin,3699562.520000001,2805100.203999999,12.704258170289851
2024-11-25,aggressive_1.2x_margin,3705562.520000001,2811100.203999999,12.73143208333333
2024-11-26,aggressive_1.2x_margin,3619962.520000001,2725500.203999999,12.343750923913039
2024-11-27,aggressive_1.2x_margin,3563562.520000001,2669100.203999999,12.088316141304343
2024-11-28,aggressive_1.2x_margin,3559162.520000001,2664700.203999999,12.068388605072458
2024-11-29,aggressive_1.2x_margin,3554562.520000001,2660100.203999999,12.047555271739126
2024-12-02,aggressive_1.2x_margin,3657562.520000001,2763100.203999999,12.514040778985503
2024-12-03,aggressive_1.2x_margin,3715362.520000001,2820900.203999999,12.775816141304343
2024-12-04,aggressive_1.2x_margin,3750362.520000001,2855900.203999999,12.934330634057966
2024-12-05,aggressive_1.2x_margin,3743562.520000001,2849100.203999999,12.90353353260869
2024-12-06,aggressive_1.2x_margin,3729162.520000001,2834700.203999999,12.838316141304343
2024-12-09,aggressive_1.2x_margin,3743162.520000001,2848700.203999999,12.901721938405792
2024-12-10,aggressive_1.2x_margin,3708762.520000001,2814300.203999999,12.745924836956517
2024-12-11,aggressive_1.2x_margin,3662562.520000001,2768100.203999999,12.536685706521734
2024-12-12,aggressive_1.2x_margin,3714562.520000001,2820100.203999999,12.772192952898546
2024-12-13,aggressive_1.2x_margin,3689962.520000001,2795500.203999999,12.660779909420285
2024-12-16,aggressive_1.2x_margin,3686362.520000001,2791900.203999999,12.644475561594199
2024-12-17,aggressive_1.2x_margin,3698477.752000001,2804015.435999999,12.699345271739125
2024-12-18,aggressive_1.2x_margin,3715077.752000001,2820615.435999999,12.774526431159416
2024-12-19,aggressive_1.2x_margin,3649677.752000001,2755215.435999999,12.478330778985502
2024-12-20,aggressive_1.2x_margin,3605477.752000001,2711015.435999999,12.278149619565212
2024-12-23,aggressive_1.2x_margin,3725877.752000001,2831415.435999999,12.823439474637675
2024-12-24,aggressive_1.2x_margin,3719477.752000001,2825015.435999999,12.794453967391298
2024-12-25,aggressive_1.2x_margin,3744477.752000001,2850015.435999999,12.907678605072459
2024-12-26,aggressive_1.2x_margin,3744477.752000001,2850015.435999999,12.907678605072459
2024-12-27,aggressive_1.2x_margin,3753677.752000001,2859215.435999999,12.949345271739125
2024-12-30,aggressive_1.2x_margin,3713477.752000001,2819015.435999999,12.76728005434782
2024-12-31,aggressive_1.2x_margin,3688077.752000001,2793615.435999999,12.652243822463763
2025-01-02,aggressive_1.2x_margin,3647877.752000001,2753415.435999999,12.470178605072459
2025-01-03,aggressive_1.2x_margin,3674677.752000001,2780215.435999999,12.591555416666662
2025-01-06,aggressive_1.2x_margin,3800477.752000001,2906015.435999999,13.161301793478255
2025-01-07,aggressive_1.2x_margin,3827677.752000001,2933215.435999999,13.284490199275357
2025-01-08,aggressive_1.2x_margin,3769077.752000001,2874615.435999999,13.019091648550718
2025-01-09,aggressive_1.2x_margin,3699077.752000001,2804615.435999999,12.702062663043472
2025-01-10,aggressive_1.2x_margin,3690877.752000001,2796415.435999999,12.664924981884052
2025-01-13,aggressive_1.2x_margin,3587277.752000001,2692815.435999999,12.195722083333328
2025-01-14,aggressive_1.2x_margin,3629395.1600000006,2734932.8439999986,12.38647121376811
2025-01-15,aggressive_1.2x_margin,3567595.1600000006,2673132.8439999986,12.106579909420283
2025-01-16,aggressive_1.2x_margin,3671595.1600000006,2777132.8439999986,12.577594402173906
2025-01-17,aggressive_1.2x_margin,3702195.1600000006,2807732.8439999986,12.716181358695646
2025-01-20,aggressive_1.2x_margin,3733195.1600000006,2838732.8439999986,12.856579909420283
2025-01-21,aggressive_1.2x_margin,3736795.1600000006,2842332.8439999986,12.87288425724637
2025-01-22,aggressive_1.2x_margin,3802395.1600000006,2907932.8439999986,13.169985706521732
2025-02-03,aggressive_1.2x_margin,3583795.1600000006,2689332.8439999986,12.179949474637676
2025-02-04,aggressive_1.2x_margin,3629595.1600000006,2735132.8439999986,12.387377010869558
2025-02-05,aggressive_1.2x_margin,3691995.1600000006,2797532.8439999986,12.669985706521732
2025-02-06,aggressive_1.2x_margin,3723595.1600000006,2829132.8439999986,12.813101648550719
2025-02-07,aggressive_1.2x_margin,3750195.1600000006,2855732.8439999986,12.933572663043472
2025-02-10,aggressive_1.2x_margin,3711795.1600000006,2817332.8439999986,12.75965961956521
2025-02-11,aggressive_1.2x_margin,3731395.1600000006,2836932.8439999986,12.84842773550724
2025-02-12,aggressive_1.2x_margin,3726795.1600000006,2832332.8439999986,12.827594402173906
2025-02-13,aggressive_1.2x_margin,3744795.1600000006,2850332.8439999986,12.909116141304342
2025-02-14,aggressive_1.2x_margin,3700595.1600000006,2806132.8439999986,12.708934981884052
2025-02-17,aggressive_1.2x_margin,3765795.1600000006,2871332.8439999986,13.004224836956515
2025-02-18,aggressive_1.2x_margin,3792905.9440000006,2898443.6279999986,13.127009184782603
2025-02-19,aggressive_1.2x_margin,3784505.9440000006,2890043.6279999986,13.088965706521734
2025-02-20,aggressive_1.2x_margin,3769705.9440000006,2875243.6279999986,13.021936721014487
2025-02-21,aggressive_1.2x_margin,3811105.9440000006,2916643.6279999986,13.209436721014487
2025-02-24,aggressive_1.2x_margin,3773705.9440000006,2879243.6279999986,13.040052663043472
2025-02-25,aggressive_1.2x_margin,3721505.9440000006,2827043.6279999986,12.803639619565212
2025-02-26,aggressive_1.2x_margin,3745905.9440000006,2851443.6279999986,12.914146865942023
2025-02-27,aggressive_1.2x_margin,3700305.9440000006,2805843.6279999986,12.707625126811587
2025-03-03,aggressive_1.2x_margin,3607305.9440000006,2712843.6279999986,12.286429474637675
2025-03-04,aggressive_1.2x_margin,3580105.9440000006,2685643.6279999986,12.163241068840573
2025-03-05,aggressive_1.2x_margin,3640905.9440000006,2746443.6279999986,12.438603387681153
2025-03-06,aggressive_1.2x_margin,3614905.9440000006,2720443.6279999986,12.320849764492747
2025-03-07,aggressive_1.2x_margin,3567105.9440000006,2672643.6279999986,12.10436425724637
2025-03-10,aggressive_1.2x_margin,3551705.9440000006,2657243.6279999986,12.034617880434777
2025-03-11,aggressive_1.2x_margin,3467905.9440000006,2573443.6279999986,11.65508889492753
2025-03-12,aggressive_1.2x_margin,3509305.9440000006,2614843.6279999986,11.84258889492753
2025-03-13,aggressive_1.2x_margin,3447105.9440000006,2552643.6279999986,11.560885996376806
2025-03-14,aggressive_1.2x_margin,3454905.9440000006,2560443.6279999986,11.596212083333327
2025-03-17,aggressive_1.2x_margin,3493505.9440000006,2599043.6279999986,11.771030923913036
2025-03-18,aggressive_1.2x_margin,3507227.9520000005,2612765.6359999985,11.833177699275355
2025-03-19,aggressive_1.2x_margin,3461027.9520000005,2566565.6359999985,11.623938568840574
2025-03-20,aggressive_1.2x_margin,3530427.9520000005,2635965.6359999985,11.938250163043472
2025-03-21,aggressive_1.2x_margin,3493627.9520000005,2599165.6359999985,11.771583496376804
2025-03-24,aggressive_1.2x_margin,3487627.9520000005,2593165.6359999985,11.744409583333328
2025-03-25,aggressive_1.2x_margin,3517627.9520000005,2623165.6359999985,11.880279148550718
2025-03-26,aggressive_1.2x_margin,3518227.9520000005,2623765.6359999985,11.882996539855066
2025-03-27,aggressive_1.2x_margin,3451627.9520000005,2557165.6359999985,11.581366105072457
2025-03-28,aggressive_1.2x_margin,3377227.9520000005,2482765.6359999985,11.244409583333328
2025-03-31,aggressive_1.2x_margin,3210227.9520000005,2315765.6359999985,10.488069003623181
2025-04-01,aggressive_1.2x_margin,3294827.9520000005,2400365.6359999985,10.871221177536226
2025-04-02,aggressive_1.2x_margin,3316627.9520000005,2422165.6359999985,10.969953061594197
2025-04-07,aggressive_1.2x_margin,2890827.9520000005,1996365.6359999985,9.041511032608689
2025-04-08,aggressive_1.2x_margin,2691227.9520000005,1796765.6359999985,8.137525525362312
2025-04-09,aggressive_1.2x_margin,2494227.9520000005,1599765.6359999985,7.245315380434776
2025-04-10,aggressive_1.2x_margin,2837827.9520000005,1943365.6359999985,8.80147480072463
2025-04-11,aggressive_1.2x_margin,2966027.9520000005,2071565.6359999985,9.382090742753617
2025-04-14,aggressive_1.2x_margin,2956827.9520000005,2062365.6359999985,9.34042407608695
2025-04-15,aggressive_1.2x_margin,3015569.7280000006,2121107.4119999986,9.606464728260864
2025-04-16,aggressive_1.2x_margin,2929769.7280000006,2035307.4119999986,9.217877771739124
2025-04-17,aggressive_1.2x_margin,2933369.7280000006,2038907.4119999986,9.234182119565212
2025-04-18,aggressive_1.2x_margin,2926769.7280000006,2032307.4119999986,9.204290815217385
2025-04-21,aggressive_1.2x_margin,2879769.7280000006,1985307.4119999986,8.991428496376805
2025-04-22,aggressive_1.2x_margin,2820569.7280000006,1926107.4119999986,8.72331255434782
2025-04-23,aggressive_1.2x_margin,2971569.7280000006,2077107.4119999986,9.407189365942022
2025-04-24,aggressive_1.2x_margin,2951969.7280000006,2057507.4119999986,9.318421249999993
2025-04-25,aggressive_1.2x_margin,3034569.7280000006,2140107.4119999986,9.692515452898544
2025-04-28,aggressive_1.2x_margin,3052969.7280000006,2158507.4119999986,9.775848786231878
2025-04-29,aggressive_1.2x_margin,3090969.7280000006,2196507.4119999986,9.947950235507241
2025-04-30,aggressive_1.2x_margin,3090769.7280000006,2196307.4119999986,9.947044438405792
2025-05-02,aggressive_1.2x_margin,3196369.7280000006,2301907.4119999986,10.425305307971009
2025-05-05,aggressive_1.2x_margin,3144569.7280000006,2250107.4119999986,10.190703858695645
2025-05-06,aggressive_1.2x_margin,3128969.7280000006,2234507.4119999986,10.120051684782602
2025-05-07,aggressive_1.2x_margin,3135369.7280000006,2240907.4119999986,10.14903719202898
2025-05-08,aggressive_1.2x_margin,3175569.7280000006,2281107.4119999986,10.331102409420284
2025-05-09,aggressive_1.2x_margin,3228969.7280000006,2334507.4119999986,10.572950235507241
2025-05-12,aggressive_1.2x_margin,3274569.7280000006,2380107.4119999986,10.779471974637675
2025-05-13,aggressive_1.2x_margin,3330969.7280000006,2436507.4119999986,11.03490675724637
2025-05-14,aggressive_1.2x_margin,3414369.7280000006,2519907.4119999986,11.412624148550718
2025-05-15,aggressive_1.2x_margin,3398969.7280000006,2504507.4119999986,11.342877771739124
2025-05-16,aggressive_1.2x_margin,3424569.7280000006,2530107.4119999986,11.458819800724632
2025-05-19,aggressive_1.2x_margin,3367569.7280000006,2473107.4119999986,11.200667626811589
2025-05-20,aggressive_1.2x_margin,3367898.056000001,2473435.739999999,11.202154619565212
2025-05-21,aggressive_1.2x_margin,3412698.056000001,2518235.739999999,11.40505317028985
2025-05-22,aggressive_1.2x_margin,3375898.056000001,2481435.739999999,11.238386503623182
2025-05-23,aggressive_1.2x_margin,3369298.056000001,2474835.739999999,11.208495199275356
2025-05-26,aggressive_1.2x_margin,3352298.056000001,2457835.739999999,11.131502445652169
2025-05-27,aggressive_1.2x_margin,3320298.056000001,2425835.739999999,10.986574909420284
2025-05-28,aggressive_1.2x_margin,3326098.056000001,2431635.739999999,11.012843025362313
2025-05-29,aggressive_1.2x_margin,3339498.056000001,2445035.739999999,11.073531431159415
2025-06-02,aggressive_1.2x_margin,3250098.056000001,2355635.739999999,10.668640126811589
2025-06-03,aggressive_1.2x_margin,3270898.056000001,2376435.739999999,10.762843025362313
2025-06-04,aggressive_1.2x_margin,3371898.056000001,2477435.739999999,11.220270561594198
2025-06-05,aggressive_1.2x_margin,3386898.056000001,2492435.739999999,11.288205344202893
2025-06-06,aggressive_1.2x_margin,3389298.056000001,2494835.739999999,11.299074909420284
2025-06-09,aggressive_1.2x_margin,3419898.056000001,2525435.739999999,11.437661865942024
2025-06-10,aggressive_1.2x_margin,3499298.056000001,2604835.739999999,11.797263315217386
2025-06-11,aggressive_1.2x_margin,3544898.056000001,2650435.739999999,12.003785054347821
2025-06-12,aggressive_1.2x_margin,3526698.056000001,2632235.739999999,11.921357518115936
2025-06-13,aggressive_1.2x_margin,3464098.056000001,2569635.739999999,11.637843025362313
2025-06-16,aggressive_1.2x_margin,3482498.056000001,2588035.739999999,11.721176358695647
2025-06-17,aggressive_1.2x_margin,3508023.7280000006,2613561.4119999986,11.83678175724637
2025-06-18,aggressive_1.2x_margin,3536023.7280000006,2641561.4119999986,11.96359335144927
2025-06-19,aggressive_1.2x_margin,3490423.7280000006,2595961.4119999986,11.757071612318834
2025-06-20,aggressive_1.2x_margin,3479823.7280000006,2585361.4119999986,11.709064365942023
2025-06-23,aggressive_1.2x_margin,3444223.7280000006,2549761.4119999986,11.547832481884052
2025-06-24,aggressive_1.2x_margin,3541623.7280000006,2647161.4119999986,11.98895567028985
2025-06-25,aggressive_1.2x_margin,3582423.7280000006,2687961.4119999986,12.173738278985502
2025-06-26,aggressive_1.2x_margin,3572823.7280000006,2678361.4119999986,12.130260018115935
2025-06-27,aggressive_1.2x_margin,3574223.7280000006,2679761.4119999986,12.13660059782608
2025-06-30,aggressive_1.2x_margin,3578623.7280000006,2684161.4119999986,12.156528134057965
2025-07-01,aggressive_1.2x_margin,3620223.7280000006,2725761.4119999986,12.344933931159414
2025-07-02,aggressive_1.2x_margin,3628423.7280000006,2733961.4119999986,12.382071612318834
2025-07-03,aggressive_1.2x_margin,3685823.7280000006,2791361.4119999986,12.642035380434777
2025-07-04,aggressive_1.2x_margin,3637023.7280000006,2742561.4119999986,12.421020887681154
2025-07-07,aggressive_1.2x_margin,3615423.7280000006,2720961.4119999986,12.32319480072463
2025-07-08,aggressive_1.2x_margin,3601423.7280000006,2706961.4119999986,12.259789003623181
2025-07-09,aggressive_1.2x_margin,3636623.7280000006,2742161.4119999986,12.419209293478255
2025-07-10,aggressive_1.2x_margin,3671223.7280000006,2776761.4119999986,12.57591219202898
2025-07-11,aggressive_1.2x_margin,3703223.7280000006,2808761.4119999986,12.720839728260863
2025-07-14,aggressive_1.2x_margin,3659223.7280000006,2764761.4119999986,12.521564365942023
2025-07-15,aggressive_1.2x_margin,3709942.3760000006,2815480.0599999987,12.751268387681153
2025-07-16,aggressive_1.2x_margin,3759542.3760000006,2865080.0599999987,12.975906068840574
2025-07-17,aggressive_1.2x_margin,3803542.3760000006,2909080.0599999987,13.175181431159414
2025-07-18,aggressive_1.2x_margin,3828142.3760000006,2933680.0599999987,13.286594474637676
2025-07-21,aggressive_1.2x_margin,3820142.3760000006,2925680.0599999987,13.250362590579703
2025-07-22,aggressive_1.2x_margin,3775342.3760000006,2880880.0599999987,13.047464039855067
2025-07-23,aggressive_1.2x_margin,3812942.3760000006,2918480.0599999987,13.21775389492753
2025-07-24,aggressive_1.2x_margin,3836742.3760000006,2942280.0599999987,13.325543749999994
2025-07-25,aggressive_1.2x_margin,3823542.3760000006,2929080.0599999987,13.265761141304342
2025-07-28,aggressive_1.2x_margin,3853142.3760000006,2958680.0599999987,13.399819112318834
2025-07-29,aggressive_1.2x_margin,3806342.3760000006,2911880.0599999987,13.187862590579703
2025-07-30,aggressive_1.2x_margin,3847942.3760000006,2953480.0599999987,13.376268387681153
2025-07-31,aggressive_1.2x_margin,3892942.3760000006,2998480.0599999987,13.58007273550724
2025-08-01,aggressive_1.2x_margin,3845142.3760000006,2950680.0599999987,13.363587228260863
2025-08-04,aggressive_1.2x_margin,3830542.3760000006,2936080.0599999987,13.297464039855067
2025-08-05,aggressive_1.2x_margin,3891542.3760000006,2997080.0599999987,13.573732155797096
2025-08-06,aggressive_1.2x_margin,3859542.3760000006,2965080.0599999987,13.428804619565211
2025-08-07,aggressive_1.2x_margin,3975542.3760000006,3081080.0599999987,13.954166938405791
2025-08-08,aggressive_1.2x_margin,3966742.3760000006,3072280.0599999987,13.914311865942024
2025-08-11,aggressive_1.2x_margin,4005742.3760000006,3111280.0599999987,14.090942300724631
2025-08-12,aggressive_1.2x_margin,4004542.3760000006,3110080.0599999987,14.085507518115936
2025-08-13,aggressive_1.2x_margin,4044742.3760000006,3150280.0599999987,14.26757273550724
2025-08-14,aggressive_1.2x_margin,4026542.3760000006,3132080.0599999987,14.185145199275356
2025-08-15,aggressive_1.2x_margin,4035542.3760000006,3141080.0599999987,14.225906068840574
2025-08-18,aggressive_1.2x_margin,4060942.3760000006,3166480.0599999987,14.340942300724631
2025-08-19,aggressive_1.2x_margin,4044648.0720000006,3150185.7559999987,14.267145634057965
2025-08-20,aggressive_1.2x_margin,3919248.0720000006,3024785.7559999987,13.69921085144927
2025-08-21,aggressive_1.2x_margin,3957448.0720000006,3062985.7559999987,13.872218097826082
2025-08-22,aggressive_1.2x_margin,3937048.0720000006,3042585.7559999987,13.779826793478255
2025-08-25,aggressive_1.2x_margin,4038048.0720000006,3143585.7559999987,14.237254329710138
2025-08-26,aggressive_1.2x_margin,4038048.0720000006,3143585.7559999987,14.237254329710138
2025-08-27,aggressive_1.2x_margin,4079848.0720000006,3185385.7559999987,14.426565923913037
2025-08-28,aggressive_1.2x_margin,4031848.0720000006,3137385.7559999987,14.20917461956521
2025-08-29,aggressive_1.2x_margin,4040648.0720000006,3146185.7559999987,14.24902969202898
2025-09-01,aggressive_1.2x_margin,3988448.0720000006,3093985.7559999987,14.012616648550718
2025-09-02,aggressive_1.2x_margin,3981448.0720000006,3086985.7559999987,13.980913749999994
2025-09-03,aggressive_1.2x_margin,3986448.0720000006,3091985.7559999987,14.003558677536226
2025-09-04,aggressive_1.2x_margin,4013048.0720000006,3118585.7559999987,14.12402969202898
2025-09-05,aggressive_1.2x_margin,4071848.0720000006,3177385.7559999987,14.390334039855066
2025-09-08,aggressive_1.2x_margin,4098248.0720000006,3203785.7559999987,14.50989925724637
2025-09-09,aggressive_1.2x_margin,4147648.0720000006,3253185.7559999987,14.733631141304341
2025-09-10,aggressive_1.2x_margin,4222248.072000001,3327785.7559999987,15.071493460144922
2025-09-11,aggressive_1.2x_margin,4233648.072000001,3339185.7559999987,15.12312389492753
2025-09-12,aggressive_1.2x_margin,4278648.072000001,3384185.7559999987,15.326928242753617
2025-09-15,aggressive_1.2x_margin,4256448.072000001,3361985.7559999987,15.226384764492748
2025-09-16,aggressive_1.2x_margin,4311342.992000001,3416880.6759999986,15.475003061594196
2025-09-17,aggressive_1.2x_margin,4278942.992000001,3384480.6759999986,15.328263931159414
2025-09-18,aggressive_1.2x_margin,4326742.992000001,3432280.6759999986,15.544749438405791
2025-09-19,aggressive_1.2x_margin,4318342.992000001,3423880.6759999986,15.506705960144922
2025-09-22,aggressive_1.2x_margin,4362942.992000001,3468480.6759999986,15.70869871376811
2025-09-23,aggressive_1.2x_margin,4436942.992000001,3542480.6759999986,16.043843641304342
2025-09-24,aggressive_1.2x_margin,4431142.992000001,3536680.6759999986,16.01757552536231
2025-09-25,aggressive_1.2x_margin,4403342.992000001,3508880.6759999986,15.891669728260863
2025-09-26,aggressive_1.2x_margin,4316342.992000001,3421880.6759999986,15.497647989130428
2025-09-30,aggressive_1.2x_margin,4374942.992000001,3480480.6759999986,15.763046539855067
2025-10-01,aggressive_1.2x_margin,4392942.992000001,3498480.6759999986,15.8445682789855
2025-10-02,aggressive_1.2x_margin,4469142.992000001,3574680.6759999986,16.189676974637674
2025-10-03,aggressive_1.2x_margin,4531542.992000001,3637080.6759999986,16.47228567028985
2025-10-07,aggressive_1.2x_margin,4647742.992000001,3753280.6759999986,16.998553786231877
2025-10-08,aggressive_1.2x_margin,4602942.992000001,3708480.6759999986,16.79565523550724
2025-10-09,aggressive_1.2x_margin,4651942.992000001,3757480.6759999986,17.01757552536231
