date,daily_points,cumulative_points
2023-04-20,-47,6597.725979999998
2023-04-21,-117,6480.725979999998
2023-04-24,6,6486.725979999998
2023-04-25,-231,6255.725979999998
2023-04-26,-13,6242.725979999998
2023-04-27,50,6292.725979999998
2023-04-28,146,6438.725979999998
2023-05-02,63,6501.725979999998
2023-05-03,-86,6415.725979999998
2023-05-04,58,6473.725979999998
2023-05-05,35,6508.725979999998
2023-05-08,81,6589.725979999998
2023-05-09,13,6602.725979999998
2023-05-10,-126,6476.725979999998
2023-05-11,-91,6385.725979999998
2023-05-12,-13,6372.725979999998
2023-05-15,4,6376.725979999998
2023-05-16,176.87484,6553.600819999999
2023-05-17,246,6799.600819999999
2023-05-18,194,6993.600819999999
2023-05-19,58,7051.600819999999
2023-05-22,-12,7039.600819999999
2023-05-23,20,7059.600819999999
2023-05-24,-66,6993.600819999999
2023-05-25,136,7129.600819999999
2023-05-26,233,7362.600819999999
2023-05-29,140,7502.600819999999
2023-05-30,-5,7497.600819999999
2023-05-31,-85,7412.600819999999
2023-06-01,-19,7393.600819999999
2023-06-02,242,7635.600819999999
2023-06-05,-28,7607.600819999999
2023-06-06,63,7670.600819999999
2023-06-07,144,7814.600819999999
2023-06-08,-173,7641.600819999999
2023-06-09,169,7810.600819999999
2023-06-12,56,7866.600819999999
2023-06-13,276,8142.600819999999
2023-06-14,-19,8123.600819999999
2023-06-15,137,8260.60082
2023-06-16,-67,8193.60082
2023-06-19,-16,8177.60082
2023-06-20,-67.18048,8110.42034
2023-06-21,-9,8101.42034
2023-06-26,-123,7978.42034
2023-06-27,-138,7840.42034
2023-06-28,33,7873.42034
2023-06-29,-13,7860.42034
2023-06-30,25,7885.42034
2023-07-03,248,8133.42034
2023-07-04,68,8201.42034
2023-07-05,-98,8103.420340000001
2023-07-06,-316,7787.420340000001
2023-07-07,-65,7722.420340000001
2023-07-10,-71,7651.420340000001
2023-07-11,313,7964.420340000001
2023-07-12,56,8020.420340000001
2023-07-13,164,8184.420340000001
2023-07-14,205,8389.42034
2023-07-17,-4,8385.42034
2023-07-18,-70.1868,8315.233540000001
2023-07-19,-89,8226.233540000001
2023-07-20,45,8271.233540000001
2023-07-21,-179,8092.233540000001
2023-07-24,32,8124.233540000001
2023-07-25,203,8327.233540000001
2023-07-26,-82,8245.233540000001
2023-07-27,123,8368.233540000001
2023-07-28,39,8407.233540000001
2023-07-31,-159,8248.233540000001
2023-08-01,75,8323.233540000001
2023-08-02,-358,7965.233540000001
2023-08-04,3,7968.233540000001
2023-08-07,177,8145.233540000001
2023-08-08,-148,7997.233540000001
2023-08-09,1,7998.233540000001
2023-08-10,-197,7801.233540000001
2023-08-11,-31,7770.233540000001
2023-08-14,-248,7522.233540000001
2023-08-15,42.844,7565.077540000001
2023-08-16,-27,7538.077540000001
2023-08-17,83,7621.077540000001
2023-08-18,-103,7518.077540000001
2023-08-21,-5,7513.077540000001
2023-08-22,52,7565.077540000001
2023-08-23,158,7723.077540000001
2023-08-24,198,7921.077540000001
2023-08-25,-330,7591.077540000001
2023-08-28,66,7657.077540000001
2023-08-29,132,7789.077540000001
2023-08-30,99,7888.077540000001
2023-08-31,-103,7785.077540000001
2023-09-01,31,7816.077540000001
2023-09-04,127,7943.077540000001
2023-09-05,-26,7917.077540000001
2023-09-06,-39,7878.077540000001
2023-09-07,-150,7728.077540000001
2023-09-08,-1,7727.077540000001
2023-09-11,-137,7590.077540000001
2023-09-12,145,7735.077540000001
2023-09-13,9,7744.077540000001
2023-09-14,257,8001.077540000001
2023-09-15,68,8069.077540000001
2023-09-18,-192,7877.077540000001
2023-09-19,-109.16484,7767.912700000001
2023-09-20,-56,7711.912700000001
2023-09-21,-254,7457.912700000001
2023-09-22,33,7490.912700000001
2023-09-25,121,7611.912700000001
2023-09-26,-160,7451.912700000001
2023-09-27,6,7457.912700000001
2023-09-28,56,7513.912700000001
2023-10-02,189,7702.912700000001
2023-10-03,-145,7557.912700000001
2023-10-04,-166,7391.912700000001
2023-10-05,212,7603.912700000001
2023-10-06,71,7674.912700000001
2023-10-11,186,7860.912700000001
2023-10-12,134,7994.912700000001
2023-10-13,-77,7917.912700000001
2023-10-16,-122,7795.912700000001
2023-10-17,-2.16696,7793.745740000001
2023-10-18,-206,7587.745740000001
2023-10-19,-7,7580.745740000001
2023-10-20,-47,7533.745740000001
2023-10-23,-158,7375.745740000001
2023-10-24,77,7452.745740000001
2023-10-25,25,7477.745740000001
2023-10-26,-292,7185.745740000001
2023-10-27,86,7271.745740000001
2023-10-30,8,7279.745740000001
2023-10-31,-163,7116.745740000001
2023-11-01,53,7169.745740000001
2023-11-02,339,7508.745740000001
2023-11-03,125,7633.745740000001
2023-11-06,159,7792.745740000001
2023-11-07,35,7827.745740000001
2023-11-08,44,7871.745740000001
2023-11-09,11,7882.745740000001
2023-11-10,-31,7851.745740000001
2023-11-13,142,7993.745740000001
2023-11-14,70.82128,8064.567020000001
2023-11-15,191,8255.567020000002
2023-11-16,27,8282.567020000002
2023-11-17,33,8315.567020000002
2023-11-20,-18,8297.567020000002
2023-11-21,210,8507.567020000002
2023-11-22,-122,8385.567020000002
2023-11-23,15,8400.567020000002
2023-11-24,-11,8389.567020000002
2023-11-27,-121,8268.567020000002
2023-11-28,188,8456.567020000002
2023-11-29,-21,8435.567020000002
2023-11-30,54,8489.567020000002
2023-12-01,31,8520.567020000002
2023-12-04,-6,8514.567020000002
2023-12-05,-109,8405.567020000002
2023-12-06,68,8473.567020000002
2023-12-07,-106,8367.567020000002
2023-12-08,104,8471.567020000002
2023-12-11,43,8514.567020000002
2023-12-12,44,8558.567020000002
2023-12-13,-5,8553.567020000002
2023-12-14,206,8759.567020000002
2023-12-15,10,8769.567020000002
2023-12-18,-17,8752.567020000002
2023-12-19,-82.20256,8670.364460000003
2023-12-20,99,8769.364460000003
2023-12-21,-134,8635.364460000003
2023-12-22,31,8666.364460000003
2023-12-25,62,8728.364460000003
2023-12-26,112,8840.364460000003
2023-12-27,125,8965.364460000003
2023-12-28,7,8972.364460000003
2023-12-29,4,8976.364460000003
2024-01-02,-70,8906.364460000003
2024-01-03,-255,8651.364460000003
2024-01-04,5,8656.364460000003
2024-01-05,-32,8624.364460000003
2024-01-08,77,8701.364460000003
2024-01-09,-48,8653.364460000003
2024-01-10,-87,8566.364460000003
2024-01-11,110,8676.364460000003
2024-01-12,-83,8593.364460000003
2024-01-15,67,8660.364460000003
2024-01-16,-224.19448,8436.169980000002
2024-01-17,-127,8309.169980000002
2024-01-18,47,8356.169980000002
2024-01-19,392,8748.169980000002
2024-01-22,141,8889.169980000002
2024-01-23,53,8942.169980000002
2024-01-24,28,8970.169980000002
2024-01-25,101,9071.169980000002
2024-01-26,2,9073.169980000002
2024-01-29,124,9197.169980000002
2024-01-30,-42,9155.169980000002
2024-01-31,-160,8995.169980000002
2024-02-01,64,9059.169980000002
2024-02-02,99,9158.169980000002
2024-02-05,1,9159.169980000002
2024-02-15,581,9740.169980000002
2024-02-16,-27,9713.169980000002
2024-02-19,30,9743.169980000002
2024-02-20,78.7496,9821.919580000002
2024-02-21,-67,9754.919580000002
2024-02-22,193,9947.919580000002
2024-02-23,26,9973.919580000002
2024-02-26,52,10025.919580000002
2024-02-27,-94,9931.919580000002
2024-02-29,91,10022.919580000002
2024-03-01,0,10022.919580000002
2024-03-04,350,10372.919580000002
2024-03-05,79,10451.919580000002
2024-03-06,117,10568.919580000002
2024-03-07,195,10763.919580000002
2024-03-08,92,10855.919580000002
2024-03-11,-78,10777.919580000002
2024-03-12,238,11015.919580000002
2024-03-13,-26,10989.919580000002
2024-03-14,12,11001.919580000002
2024-03-15,-212,10789.919580000002
2024-03-18,186,10975.919580000002
2024-03-19,-50.2954,10925.62418
2024-03-20,-52,10873.62418
2024-03-21,427,11300.62418
2024-03-22,-20,11280.62418
2024-03-25,-11,11269.62418
2024-03-26,-44,11225.62418
2024-03-27,73,11298.62418
2024-03-28,-56,11242.62418
2024-03-29,76,11318.62418
2024-04-01,15,11333.62418
2024-04-02,228,11561.62418
2024-04-03,-170,11391.62418
2024-04-08,96,11487.62418
2024-04-09,422,11909.62418
2024-04-10,-21,11888.62418
2024-04-11,-96,11792.62418
2024-04-12,1,11793.62418
2024-04-15,-247,11546.62418
2024-04-16,-562.29928,10984.324900000001
2024-04-17,207,11191.324900000001
2024-04-18,164,11355.324900000001
2024-04-19,-794,10561.324900000001
2024-04-22,-31,10530.324900000001
2024-04-23,152,10682.324900000001
2024-04-24,490,11172.324900000001
2024-04-25,-290,10882.324900000001
2024-04-26,296,11178.324900000001
2024-04-29,374,11552.324900000001
2024-04-30,-137,11415.324900000001
2024-05-02,-121,11294.324900000001
2024-05-03,90,11384.324900000001
2024-05-06,219,11603.324900000001
2024-05-07,47,11650.324900000001
2024-05-08,76,11726.324900000001
2024-05-09,-112,11614.324900000001
2024-05-10,200,11814.324900000001
2024-05-13,69,11883.324900000001
2024-05-14,121.65964,12004.984540000001
2024-05-15,234,12238.984540000001
2024-05-16,129,12367.984540000001
2024-05-17,-37,12330.984540000001
2024-05-20,-36,12294.984540000001
2024-05-21,-17,12277.984540000001
2024-05-22,299,12576.984540000001
2024-05-23,24,12600.984540000001
2024-05-24,-37,12563.984540000001
2024-05-27,302,12865.984540000001
2024-05-28,81,12946.984540000001
2024-05-29,-221,12725.984540000001
2024-05-30,-335,12390.984540000001
2024-05-31,-107,12283.984540000001
2024-06-03,367,12650.984540000001
2024-06-04,-328,12322.984540000001
2024-06-05,133,12455.984540000001
2024-06-06,413,12868.984540000001
2024-06-07,21,12889.984540000001
2024-06-11,-93,12796.984540000001
2024-06-12,245,13041.984540000001
2024-06-13,279,13320.984540000001
2024-06-14,185,13505.984540000001
2024-06-17,-33,13472.984540000001
2024-06-18,305.59312,13778.57766
2024-06-19,463,14241.57766
2024-06-20,242,14483.57766
2024-06-21,-170,14313.57766
2024-06-24,-453,13860.57766
2024-06-25,-7,13853.57766
2024-06-26,129,13982.57766
2024-06-27,-79,13903.57766
2024-06-28,183,14086.57766
2024-07-01,13,14099.57766
2024-07-02,-158,13941.57766
2024-07-03,348,14289.57766
2024-07-04,438,14727.57766
2024-07-05,-50,14677.57766
2024-07-08,338,15015.57766
2024-07-09,-28,14987.57766
2024-07-10,121,15108.57766
2024-07-11,369,15477.57766
2024-07-12,-557,14920.57766
2024-07-15,37,14957.57766
2024-07-16,139.54016000000001,15097.117820000001
2024-07-17,-217,14880.117820000001
2024-07-18,-392,14488.117820000001
2024-07-19,-480,14008.117820000001
2024-07-22,-533,13475.117820000001
2024-07-23,461,13936.117820000001
2024-07-26,-739,13197.117820000001
2024-07-29,160,13357.117820000001
2024-07-30,-4,13353.117820000001
2024-07-31,32,13385.117820000001
2024-08-01,376,13761.117820000001
2024-08-02,-1134,12627.117820000001
2024-08-05,-2152,10475.117820000001
2024-08-06,1081,11556.117820000001
2024-08-07,687,12243.117820000001
2024-08-08,-444,11799.117820000001
2024-08-09,785,12584.117820000001
2024-08-12,193,12777.117820000001
2024-08-13,95,12872.117820000001
2024-08-14,225,13097.117820000001
2024-08-15,-156,12941.117820000001
2024-08-16,525,13466.117820000001
2024-08-19,-4,13462.117820000001
2024-08-20,70.60388,13532.721700000002
2024-08-21,-201,13331.721700000002
2024-08-22,-102,13229.721700000002
2024-08-23,23,13252.721700000002
2024-08-26,87,13339.721700000002
2024-08-27,-58,13281.721700000002
2024-08-28,253,13534.721700000002
2024-08-29,-238,13296.721700000002
2024-08-30,151,13447.721700000002
2024-09-02,-106,13341.721700000002
2024-09-03,-161,13180.721700000002
2024-09-04,-1111,12069.721700000002
2024-09-05,243,12312.721700000002
2024-09-06,133,12445.721700000002
2024-09-09,-233,12212.721700000002
2024-09-10,-78,12134.721700000002
2024-09-11,1,12135.721700000002
2024-09-12,697,12832.721700000002
2024-09-13,112,12944.721700000002
2024-09-16,-3.37336,12941.348340000002
2024-09-18,-140,12801.348340000002
2024-09-19,381,13182.348340000002
2024-09-20,141,13323.348340000002
2024-09-23,122,13445.348340000002
2024-09-24,155,13600.348340000002
2024-09-25,299,13899.348340000002
2024-09-26,165,14064.348340000002
2024-09-27,-65,13999.348340000002
2024-09-30,-566,13433.348340000002
2024-10-01,65,13498.348340000002
2024-10-04,-103,13395.348340000002
2024-10-07,479,13874.348340000002
2024-10-08,-189,13685.348340000002
2024-10-09,121,13806.348340000002
2024-10-11,212,14018.348340000002
2024-10-14,94,14112.348340000002
2024-10-15,219.56848,14331.916820000002
2024-10-16,-227,14104.916820000002
2024-10-17,195,14299.916820000002
2024-10-18,401,14700.916820000002
2024-10-21,-83,14617.916820000002
2024-10-22,47,14664.916820000002
2024-10-23,-212,14452.916820000002
2024-10-24,-119,14333.916820000002
2024-10-25,186,14519.916820000002
2024-10-28,-154,14365.916820000002
2024-10-29,-343,14022.916820000002
2024-10-30,-78,13944.916820000002
2024-11-01,-134,13810.916820000002
2024-11-04,269,14079.916820000002
2024-11-05,101,14180.916820000002
2024-11-06,182,14362.916820000002
2024-11-07,206,14568.916820000002
2024-11-08,249,14817.916820000002
2024-11-11,-202,14615.916820000002
2024-11-12,-697,13918.916820000002
2024-11-13,-89,13829.916820000002
2024-11-14,-94,13735.916820000002
2024-11-15,70,13805.916820000002
2024-11-18,-189,13616.916820000002
2024-11-19,271.5842,13888.501020000002
2024-11-20,-116,13772.501020000002
2024-11-21,-204,13568.501020000002
2024-11-22,457,14025.501020000002
2024-11-25,30,14055.501020000002
2024-11-26,-428,13627.501020000002
2024-11-27,-282,13345.501020000002
2024-11-28,-22,13323.501020000002
2024-11-29,-23,13300.501020000002
2024-12-02,515,13815.501020000002
2024-12-03,289,14104.501020000002
2024-12-04,175,14279.501020000002
2024-12-05,-34,14245.501020000002
2024-12-06,-72,14173.501020000002
2024-12-09,70,14243.501020000002
2024-12-10,-172,14071.501020000002
2024-12-11,-231,13840.501020000002
2024-12-12,260,14100.501020000002
2024-12-13,-123,13977.501020000002
2024-12-16,-18,13959.501020000002
2024-12-17,60.57616,14020.077180000002
2024-12-18,83,14103.077180000002
2024-12-19,-327,13776.077180000002
2024-12-20,-221,13555.077180000002
2024-12-23,602,14157.077180000002
2024-12-24,-32,14125.077180000002
2024-12-25,125,14250.077180000002
2024-12-26,0,14250.077180000002
2024-12-27,46,14296.077180000002
2024-12-30,-201,14095.077180000002
2024-12-31,-127,13968.077180000002
2025-01-02,-201,13767.077180000002
2025-01-03,134,13901.077180000002
2025-01-06,629,14530.077180000002
2025-01-07,136,14666.077180000002
2025-01-08,-293,14373.077180000002
2025-01-09,-350,14023.077180000002
2025-01-10,-41,13982.077180000002
2025-01-13,-518,13464.077180000002
2025-01-14,210.58704,13674.664220000002
2025-01-15,-309,13365.664220000002
2025-01-16,520,13885.664220000002
2025-01-17,153,14038.664220000002
2025-01-20,155,14193.664220000002
2025-01-21,18,14211.664220000002
2025-01-22,328,14539.664220000002
2025-02-03,-1093,13446.664220000002
2025-02-04,229,13675.664220000002
2025-02-05,312,13987.664220000002
2025-02-06,158,14145.664220000002
2025-02-07,133,14278.664220000002
2025-02-10,-192,14086.664220000002
2025-02-11,98,14184.664220000002
2025-02-12,-23,14161.664220000002
2025-02-13,90,14251.664220000002
2025-02-14,-221,14030.664220000002
2025-02-17,326,14356.664220000002
2025-02-18,135.55392,14492.218140000003
2025-02-19,-42,14450.218140000003
2025-02-20,-74,14376.218140000003
2025-02-21,207,14583.218140000003
2025-02-24,-187,14396.218140000003
2025-02-25,-261,14135.218140000003
2025-02-26,122,14257.218140000003
2025-02-27,-228,14029.218140000003
2025-03-03,-465,13564.218140000003
2025-03-04,-136,13428.218140000003
2025-03-05,304,13732.218140000003
2025-03-06,-130,13602.218140000003
2025-03-07,-239,13363.218140000003
2025-03-10,-77,13286.218140000003
2025-03-11,-419,12867.218140000003
2025-03-12,207,13074.218140000003
2025-03-13,-311,12763.218140000003
2025-03-14,39,12802.218140000003
2025-03-17,193,12995.218140000003
2025-03-18,68.61004,13063.828180000002
2025-03-19,-231,12832.828180000002
2025-03-20,347,13179.828180000002
2025-03-21,-184,12995.828180000002
2025-03-24,-30,12965.828180000002
2025-03-25,150,13115.828180000002
2025-03-26,3,13118.828180000002
2025-03-27,-333,12785.828180000002
2025-03-28,-372,12413.828180000002
2025-03-31,-835,11578.828180000002
2025-04-01,423,12001.828180000002
2025-04-02,109,12110.828180000002
2025-04-07,-2129,9981.828180000002
2025-04-08,-998,8983.828180000002
2025-04-09,-985,7998.828180000002
2025-04-10,1718,9716.828180000002
2025-04-11,641,10357.828180000002
2025-04-14,-46,10311.828180000002
2025-04-15,293.70888,10605.537060000002
2025-04-16,-429,10176.537060000002
2025-04-17,18,10194.537060000002
2025-04-18,-33,10161.537060000002
2025-04-21,-235,9926.537060000002
2025-04-22,-296,9630.537060000002
2025-04-23,755,10385.537060000002
2025-04-24,-98,10287.537060000002
2025-04-25,413,10700.537060000002
2025-04-28,92,10792.537060000002
2025-04-29,190,10982.537060000002
2025-04-30,-1,10981.537060000002
2025-05-02,528,11509.537060000002
2025-05-05,-259,11250.537060000002
2025-05-06,-78,11172.537060000002
2025-05-07,32,11204.537060000002
2025-05-08,201,11405.537060000002
2025-05-09,267,11672.537060000002
2025-05-12,228,11900.537060000002
2025-05-13,282,12182.537060000002
2025-05-14,417,12599.537060000002
2025-05-15,-77,12522.537060000002
2025-05-16,128,12650.537060000002
2025-05-19,-285,12365.537060000002
2025-05-20,1.6416399999999998,12367.178700000002
2025-05-21,224,12591.178700000002
2025-05-22,-184,12407.178700000002
2025-05-23,-33,12374.178700000002
2025-05-26,-85,12289.178700000002
2025-05-27,-160,12129.178700000002
2025-05-28,29,12158.178700000002
2025-05-29,67,12225.178700000002
2025-06-02,-447,11778.178700000002
2025-06-03,104,11882.178700000002
2025-06-04,505,12387.178700000002
2025-06-05,75,12462.178700000002
2025-06-06,12,12474.178700000002
2025-06-09,153,12627.178700000002
2025-06-10,397,13024.178700000002
2025-06-11,228,13252.178700000002
2025-06-12,-91,13161.178700000002
2025-06-13,-313,12848.178700000002
2025-06-16,92,12940.178700000002
2025-06-17,127.62836,13067.807060000003
2025-06-18,140,13207.807060000003
2025-06-19,-228,12979.807060000003
2025-06-20,-53,12926.807060000003
2025-06-23,-178,12748.807060000003
2025-06-24,487,13235.807060000003
2025-06-25,204,13439.807060000003
2025-06-26,-48,13391.807060000003
2025-06-27,7,13398.807060000003
2025-06-30,22,13420.807060000003
2025-07-01,208,13628.807060000003
2025-07-02,41,13669.807060000003
2025-07-03,287,13956.807060000003
2025-07-04,-244,13712.807060000003
2025-07-07,-108,13604.807060000003
2025-07-08,-70,13534.807060000003
2025-07-09,176,13710.807060000003
2025-07-10,173,13883.807060000003
2025-07-11,160,14043.807060000003
2025-07-14,-220,13823.807060000003
2025-07-15,253.59324,14077.400300000003
2025-07-16,248,14325.400300000003
2025-07-17,220,14545.400300000003
2025-07-18,123,14668.400300000003
2025-07-21,-40,14628.400300000003
2025-07-22,-224,14404.400300000003
2025-07-23,188,14592.400300000003
2025-07-24,119,14711.400300000003
2025-07-25,-66,14645.400300000003
2025-07-28,148,14793.400300000003
2025-07-29,-234,14559.400300000003
2025-07-30,208,14767.400300000003
2025-07-31,225,14992.400300000003
2025-08-01,-239,14753.400300000003
2025-08-04,-73,14680.400300000003
2025-08-05,305,14985.400300000003
2025-08-06,-160,14825.400300000003
2025-08-07,580,15405.400300000003
2025-08-08,-44,15361.400300000003
2025-08-11,195,15556.400300000003
2025-08-12,-6,15550.400300000003
2025-08-13,201,15751.400300000003
2025-08-14,-91,15660.400300000003
2025-08-15,45,15705.400300000003
2025-08-18,127,15832.400300000003
2025-08-19,-81.47152,15750.928780000004
2025-08-20,-627,15123.928780000004
2025-08-21,191,15314.928780000004
2025-08-22,-102,15212.928780000004
2025-08-25,505,15717.928780000004
2025-08-26,0,15717.928780000004
2025-08-27,209,15926.928780000004
2025-08-28,-240,15686.928780000004
2025-08-29,44,15730.928780000004
2025-09-01,-261,15469.928780000004
2025-09-02,-35,15434.928780000004
2025-09-03,25,15459.928780000004
2025-09-04,133,15592.928780000004
2025-09-05,294,15886.928780000004
2025-09-08,132,16018.928780000004
2025-09-09,247,16265.928780000004
2025-09-10,373,16638.928780000002
2025-09-11,57,16695.928780000002
2025-09-12,225,16920.928780000002
2025-09-15,-111,16809.928780000002
2025-09-16,274.4746,17084.403380000003
2025-09-17,-162,16922.403380000003
2025-09-18,239,17161.403380000003
2025-09-19,-42,17119.403380000003
2025-09-22,223,17342.403380000003
2025-09-23,370,17712.403380000003
2025-09-24,-29,17683.403380000003
2025-09-25,-139,17544.403380000003
2025-09-26,-435,17109.403380000003
2025-09-30,293,17402.403380000003
2025-10-01,90,17492.403380000003
2025-10-02,381,17873.403380000003
2025-10-03,312,18185.403380000003
2025-10-07,581,18766.403380000003
2025-10-08,-224,18542.403380000003
2025-10-09,245,18787.403380000003
2025-10-13,-423,18364.403380000003
2025-10-14,-193.5708,18170.832580000002
2025-10-15,519,18689.832580000002
2025-10-16,529,19218.832580000002
2025-10-17,-490,18728.832580000002
2025-10-20,452,19180.832580000002
2025-10-21,51,19231.832580000002
2025-10-22,-123,19108.832580000002
2025-10-23,-152,18956.832580000002
2025-10-27,663,19619.832580000002
2025-10-28,-214,19405.832580000002
2025-10-29,409,19814.832580000002
2025-10-30,-15,19799.832580000002
2025-10-31,31,19830.832580000002
2025-11-03,-89,19741.832580000002
2025-11-04,-222,19519.832580000002
2025-11-05,-311,19208.832580000002
2025-11-06,226,19434.832580000002
2025-11-07,-313,19121.832580000002
2025-11-10,295,19416.832580000002
2025-11-11,-236,19180.832580000002
2025-11-12,279,19459.832580000002
2025-11-13,-81,19378.832580000002
2025-11-14,-574,18804.832580000002
2025-11-17,77,18881.832580000002
2025-11-18,-670.57288,18211.259700000002
2025-11-19,-216,17995.259700000002
2025-11-20,878,18873.259700000002
2025-11-21,-1008,17865.259700000002
2025-11-24,138,18003.259700000002
2025-11-25,319,18322.259700000002
2025-11-26,406,18728.259700000002
2025-11-27,240,18968.259700000002
2025-11-28,158,19126.259700000002
2025-12-01,-331,18795.259700000002
2025-12-02,153,18948.259700000002
2025-12-03,201,19149.259700000002
2025-12-04,38,19187.259700000002
2025-12-05,212,19399.259700000002
2025-12-08,274,19673.259700000002
2025-12-09,-67,19606.259700000002
2025-12-10,183,19789.259700000002
2025-12-11,-299,19490.259700000002
2025-12-12,189,19679.259700000002
2025-12-15,-380,19299.259700000002
2025-12-16,-278.60912,19020.65058
2025-12-17,-39,18981.65058
2025-12-18,-91,18890.65058
2025-12-19,299,19189.65058
2025-12-22,444,19633.65058
2025-12-23,74,19707.65058
2025-12-24,52,19759.65058
2025-12-26,210,19969.65058
2025-12-29,263,20232.65058
2025-12-30,-65,20167.65058
2025-12-31,137.16972,20304.820300000003
